customer_id,plan,industry,region,acquisition_channel,signup_date,churn_date,status,tenure_days,cohort,mrr_bwp,logins_per_week,features_adopted,sessions_per_month,onboarding_complete,support_tickets,nps_score,failed_payments,has_upgraded,has_downgraded,churn_probability,risk_level
TP-00177,Free,Agriculture,Palapye,Direct Sales,2021-10-22,2022-03-01,Churned,130,2021,0,0.65,3,2.6,0,1,,0,0,0,0.9385,Critical
TP-00178,Free,Finance,Francistown,Social Media,2023-03-16,,Active,746,2023,0,1.66,2,12.1,1,0,,0,0,0,0.9042,Critical
TP-00179,Free,Education,Gaborone,Social Media,2023-03-11,2023-04-28,Churned,48,2023,0,1.64,3,9.8,0,0,,0,0,0,0.8789,Critical
TP-00180,Free,Healthcare,Maun,Direct Sales,2022-06-20,2022-08-27,Churned,68,2022,0,2.82,3,7.3,1,0,43.0,0,0,0,0.605,High
TP-00181,Free,Agriculture,Francistown,Partnership,2021-12-25,2022-01-24,Churned,30,2021,0,1.1,3,5.5,0,1,,0,0,0,0.8925,Critical
TP-00182,Enterprise,Finance,Lobatse,Referral,2021-07-13,,Active,1357,2021,2299,8.29,9,44.6,1,3,70.0,0,1,0,0.02,Low
TP-00183,Starter,Logistics,Francistown,Referral,2023-10-25,,Active,523,2023,245,1.16,1,7.7,0,1,6.0,0,0,0,0.7667,Critical
TP-00184,Starter,Finance,Serowe,Partnership,2023-03-01,2023-10-25,Churned,238,2023,245,0.86,2,3.9,0,2,10.0,0,0,0,0.8445,Critical
TP-00185,Enterprise,NGO,Gaborone,Event,2024-04-10,,Active,355,2024,2299,1.2,10,2.7,1,7,,0,1,0,0.0602,Low
TP-00186,Free,Retail,Francistown,Referral,2023-05-10,2023-09-09,Churned,122,2023,0,0.0,1,0.0,0,1,,0,0,0,0.9413,Critical
TP-00187,Starter,Retail,Francistown,Event,2021-01-12,,Active,1539,2021,245,1.67,3,2.9,1,0,25.0,0,0,0,0.5735,High
TP-00188,Starter,Retail,Maun,Partnership,2021-07-30,,Active,1340,2021,245,3.07,5,17.4,0,1,,0,0,0,0.4053,Medium
TP-00189,Starter,Finance,Gaborone,Social Media,2024-03-16,2024-08-11,Churned,148,2024,245,0.44,3,1.8,0,1,,0,0,0,0.6399,High
TP-00190,Starter,Construction,Lobatse,Social Media,2024-09-27,2025-01-15,Churned,110,2024,245,3.04,2,19.4,1,1,26.0,1,0,0,0.6333,High
TP-00191,Enterprise,Healthcare,Gaborone,Partnership,2024-03-17,,Active,379,2024,2299,6.3,8,20.4,1,5,,0,0,0,0.02,Low
TP-00192,Free,Professional Services,Gaborone,Direct Sales,2024-02-04,2024-03-19,Churned,44,2024,0,0.6,2,2.1,0,0,1.0,0,0,0,0.95,Critical
TP-00193,Enterprise,Healthcare,Gaborone,Partnership,2024-07-27,,Active,247,2024,2299,6.76,10,16.5,1,3,85.0,0,0,0,0.02,Low
TP-00194,Starter,Logistics,Gaborone,Referral,2020-06-11,,Active,1754,2020,245,5.24,2,11.8,0,1,,1,1,0,0.4889,High
TP-00195,Starter,Construction,Serowe,Social Media,2022-03-20,,Active,1107,2022,245,1.59,5,10.9,1,2,14.0,0,0,0,0.4473,Medium
TP-00196,Free,Hospitality,Gaborone,Referral,2020-08-14,,Active,1690,2020,0,2.08,3,7.8,0,0,12.0,0,0,0,0.7651,Critical
TP-00197,Enterprise,Healthcare,Palapye,Organic Search,2022-02-02,,Active,1153,2022,2299,4.0,7,13.7,1,2,50.0,0,0,0,0.02,Low
TP-00198,Starter,Hospitality,Palapye,Direct Sales,2021-12-11,2022-03-18,Churned,97,2021,245,4.35,3,21.7,1,1,80.0,2,1,0,0.3674,Medium
TP-00199,Free,Education,Serowe,Partnership,2024-03-13,2024-05-04,Churned,52,2024,0,1.09,3,4.8,0,1,0.0,0,0,0,0.9398,Critical
TP-00200,Free,Professional Services,Gaborone,Referral,2023-02-03,2023-03-24,Churned,49,2023,0,1.6,0,6.6,0,1,-4.0,0,0,0,0.95,Critical
TP-00201,Professional,Education,Gaborone,Event,2023-08-18,2024-09-05,Churned,384,2023,798,3.54,3,15.6,1,3,,1,0,0,0.3586,Medium
TP-00202,Starter,Finance,Palapye,Event,2024-09-24,,Active,188,2024,245,3.97,4,22.8,1,0,1.0,0,0,0,0.3876,Medium
TP-00203,Free,Hospitality,Francistown,Direct Sales,2024-08-10,2024-09-11,Churned,32,2024,0,0.33,0,1.7,0,0,71.0,0,0,0,0.95,Critical
TP-00204,Professional,Construction,Maun,Partnership,2024-10-30,2025-03-30,Churned,151,2024,798,2.46,5,13.7,1,4,27.0,2,0,0,0.2649,Medium
TP-00205,Starter,Retail,Serowe,Partnership,2021-07-20,,Active,1350,2021,245,4.55,2,17.9,0,1,2.0,2,1,0,0.5202,High
TP-00206,Free,Finance,Gaborone,Organic Search,2022-12-16,2023-01-16,Churned,31,2022,0,2.98,2,16.4,1,0,1.0,0,0,0,0.7681,Critical
TP-00207,Starter,Healthcare,Maun,Direct Sales,2021-11-04,,Active,1243,2021,245,3.59,2,13.8,0,1,,0,0,1,0.7719,Critical
TP-00208,Enterprise,Professional Services,Lobatse,Direct Sales,2020-08-04,,Active,1700,2020,2299,7.22,8,11.5,1,2,38.0,0,1,0,0.02,Low
TP-00209,Professional,Agriculture,Gaborone,Direct Sales,2022-12-06,,Active,846,2022,798,5.47,4,15.6,0,0,,1,0,0,0.2658,Medium
TP-00210,Starter,Education,Gaborone,Partnership,2022-08-14,2022-09-13,Churned,30,2022,245,3.43,3,13.0,0,1,,0,1,1,0.4763,High
TP-00211,Free,Finance,Gaborone,Direct Sales,2021-09-14,2022-05-29,Churned,257,2021,0,0.66,1,2.5,1,0,22.0,0,0,0,0.95,Critical
TP-00212,Professional,Agriculture,Francistown,Organic Search,2021-10-06,,Active,1272,2021,798,5.29,7,30.3,1,2,0.0,1,1,0,0.02,Low
TP-00213,Starter,Retail,Gaborone,Organic Search,2022-09-02,2022-11-19,Churned,78,2022,245,2.04,1,12.5,1,2,20.0,0,0,0,0.6108,High
TP-00214,Professional,NGO,Gaborone,Partnership,2024-09-30,,Active,182,2024,798,3.52,6,7.3,1,0,42.0,0,1,0,0.0979,Low
TP-00215,Starter,Construction,Gaborone,Social Media,2020-10-03,2020-11-02,Churned,30,2020,245,2.78,4,12.4,0,2,,0,0,0,0.4579,High
TP-00216,Free,Agriculture,Serowe,Social Media,2024-04-27,2024-05-27,Churned,30,2024,0,0.23,3,0.7,0,0,-16.0,0,0,0,0.9341,Critical
TP-00217,Starter,Construction,Gaborone,Event,2021-03-23,2021-04-27,Churned,35,2021,245,0.38,3,1.8,0,2,,1,0,0,0.7599,Critical
TP-00218,Free,Professional Services,Palapye,Social Media,2020-12-07,2021-01-18,Churned,42,2020,0,1.29,2,8.3,0,1,,0,0,1,0.95,Critical
TP-00219,Starter,Retail,Palapye,Referral,2024-12-04,,Active,117,2024,245,4.62,3,14.7,0,0,,1,0,0,0.4746,High
TP-00220,Free,Construction,Lobatse,Organic Search,2024-08-08,2024-09-07,Churned,30,2024,0,1.13,2,5.2,0,0,6.0,0,0,0,0.95,Critical
TP-00221,Free,Construction,Francistown,Social Media,2022-07-20,2022-08-19,Churned,30,2022,0,0.44,3,1.2,0,1,,0,0,0,0.8273,Critical
TP-00222,Professional,Logistics,Serowe,Social Media,2021-07-22,,Active,1348,2021,798,2.11,7,11.3,1,1,62.0,0,0,0,0.1639,Low
TP-00223,Free,Healthcare,Francistown,Partnership,2023-08-31,2023-10-16,Churned,46,2023,0,0.49,0,1.7,0,0,51.0,0,0,0,0.95,Critical
TP-00224,Starter,Education,Gaborone,Direct Sales,2024-06-21,2024-12-03,Churned,165,2024,245,3.63,2,15.8,0,2,29.0,0,1,0,0.5815,High
TP-00225,Professional,Logistics,Gaborone,Partnership,2024-01-06,2024-08-01,Churned,208,2024,798,4.98,6,29.4,0,1,11.0,0,0,0,0.1159,Low
TP-00226,Free,Hospitality,Serowe,Referral,2020-10-18,2021-01-14,Churned,88,2020,0,0.0,1,0.0,0,1,39.0,0,0,0,0.95,Critical
TP-00227,Starter,NGO,Palapye,Event,2023-02-25,2023-05-30,Churned,94,2023,245,1.93,4,5.9,1,2,44.0,0,0,1,0.7014,Critical
TP-00228,Starter,Agriculture,Serowe,Referral,2021-01-06,2021-04-23,Churned,107,2021,245,4.56,3,15.2,0,1,58.0,1,1,0,0.3012,Medium
TP-00229,Free,Agriculture,Gaborone,Direct Sales,2022-12-28,2023-02-18,Churned,52,2022,0,1.43,0,6.3,0,0,,0,0,0,0.95,Critical
TP-00230,Professional,Retail,Gaborone,Direct Sales,2022-07-13,,Active,992,2022,798,5.09,7,17.1,1,1,49.0,0,1,0,0.02,Low
TP-00231,Starter,Agriculture,Francistown,Social Media,2023-08-03,,Active,606,2023,245,2.49,2,8.5,0,2,,0,0,0,0.6409,High
TP-00232,Starter,Healthcare,Gaborone,Organic Search,2024-04-02,,Active,363,2024,245,3.68,4,12.5,0,1,,1,0,1,0.8354,Critical
TP-00233,Free,Construction,Francistown,Event,2022-08-25,2022-09-24,Churned,30,2022,0,0.46,2,1.9,0,0,28.0,0,0,0,0.95,Critical
TP-00234,Starter,Agriculture,Serowe,Referral,2024-11-05,2025-03-27,Churned,142,2024,245,3.88,2,26.8,0,2,,0,0,0,0.5983,High
TP-00235,Starter,Professional Services,Gaborone,Partnership,2023-10-03,,Active,545,2023,245,2.2,4,7.6,1,0,,0,1,0,0.3264,Medium
TP-00236,Enterprise,Agriculture,Gaborone,Partnership,2024-02-14,,Active,411,2024,2299,10.63,8,47.7,1,5,,0,1,0,0.02,Low
TP-00237,Free,Healthcare,Gaborone,Event,2024-10-23,2024-11-22,Churned,30,2024,0,0.57,1,2.5,0,0,,0,0,0,0.95,Critical
TP-00238,Free,Healthcare,Gaborone,Organic Search,2021-06-19,2021-07-19,Churned,30,2021,0,2.24,2,9.9,0,0,,0,0,0,0.8525,Critical
TP-00239,Free,Finance,Gaborone,Partnership,2024-10-24,,Active,158,2024,0,3.17,1,4.8,0,0,30.0,0,0,0,0.8372,Critical
TP-00240,Professional,Construction,Francistown,Referral,2024-04-04,,Active,361,2024,798,2.04,6,10.5,1,3,66.0,0,1,0,0.02,Low
TP-00241,Free,Agriculture,Gaborone,Social Media,2023-02-17,2023-03-19,Churned,30,2023,0,1.03,3,6.8,0,0,-17.0,0,0,0,0.95,Critical
TP-00242,Starter,Hospitality,Gaborone,Direct Sales,2022-04-12,2022-10-23,Churned,194,2022,245,1.04,3,1.7,0,0,53.0,1,0,0,0.734,Critical
TP-00243,Professional,NGO,Gaborone,Social Media,2023-10-19,,Active,529,2023,798,4.15,4,0.0,0,1,37.0,0,1,0,0.1727,Low
TP-00244,Starter,Logistics,Lobatse,Referral,2022-03-30,,Active,1097,2022,245,5.46,4,29.8,1,0,,1,0,1,0.4768,High
TP-00245,Starter,Finance,Gaborone,Partnership,2020-07-26,,Active,1709,2020,245,3.95,4,16.4,0,0,22.0,0,0,0,0.4642,High
TP-00246,Professional,Agriculture,Maun,Referral,2023-12-20,,Active,467,2023,798,4.09,6,23.2,1,2,17.0,0,1,0,0.02,Low
TP-00247,Free,Logistics,Lobatse,Direct Sales,2023-09-06,2023-10-25,Churned,49,2023,0,0.0,2,0.0,0,0,10.0,0,0,0,0.95,Critical
TP-00248,Free,Finance,Francistown,Organic Search,2021-01-10,2021-02-26,Churned,47,2021,0,1.48,2,2.9,0,2,,0,0,0,0.95,Critical
TP-00249,Free,Agriculture,Lobatse,Social Media,2024-11-17,2024-12-17,Churned,30,2024,0,0.77,2,1.7,0,0,19.0,0,0,0,0.95,Critical
TP-00250,Starter,Logistics,Gaborone,Direct Sales,2024-09-29,2025-03-30,Churned,182,2024,245,3.32,2,10.2,0,2,,0,1,0,0.5268,High
TP-00251,Free,Professional Services,Gaborone,Event,2021-03-18,2021-04-17,Churned,30,2021,0,1.05,2,5.1,0,0,63.0,0,0,0,0.95,Critical
TP-00252,Professional,Logistics,Gaborone,Social Media,2020-08-31,,Active,1673,2020,798,2.22,5,8.1,0,3,88.0,0,0,0,0.1951,Low
TP-00253,Starter,Hospitality,Palapye,Event,2021-10-13,,Active,1265,2021,245,2.53,5,8.4,0,0,,0,1,0,0.1905,Low
TP-00254,Free,Agriculture,Gaborone,Event,2023-11-10,2023-12-10,Churned,30,2023,0,0.44,2,3.0,0,0,8.0,0,0,0,0.95,Critical
TP-00255,Free,Healthcare,Serowe,Organic Search,2023-08-27,2023-09-26,Churned,30,2023,0,2.01,2,8.4,1,0,,0,0,0,0.7297,Critical
TP-00256,Professional,Finance,Lobatse,Social Media,2023-10-06,,Active,542,2023,798,5.04,4,18.4,1,3,66.0,0,1,0,0.02,Low
TP-00257,Starter,Hospitality,Serowe,Event,2024-11-26,2025-03-30,Churned,124,2024,245,3.34,5,20.3,1,2,,0,1,0,0.1852,Low
TP-00258,Starter,Finance,Gaborone,Partnership,2021-03-10,,Active,1482,2021,245,3.61,2,21.1,0,2,14.0,1,0,0,0.773,Critical
TP-00259,Enterprise,Hospitality,Francistown,Direct Sales,2022-01-13,2023-01-30,Churned,382,2022,2299,5.17,8,13.2,1,4,53.0,1,0,0,0.0456,Low
TP-00260,Free,Agriculture,Lobatse,Partnership,2024-01-29,2024-03-05,Churned,36,2024,0,1.94,1,7.6,0,0,,0,0,0,0.95,Critical
TP-00261,Starter,Professional Services,Francistown,Referral,2022-01-20,,Active,1166,2022,245,5.49,3,17.0,1,3,42.0,0,1,0,0.0669,Low
TP-00262,Starter,NGO,Gaborone,Partnership,2022-06-22,2022-11-18,Churned,149,2022,245,4.78,3,5.3,0,2,,0,0,0,0.3024,Medium
TP-00263,Starter,Construction,Gaborone,Organic Search,2022-12-09,2023-04-04,Churned,116,2022,245,1.89,2,7.0,1,1,,1,1,0,0.7841,Critical
TP-00264,Professional,Education,Palapye,Partnership,2023-12-18,,Active,469,2023,798,6.3,5,30.9,1,1,,0,0,0,0.02,Low
TP-00265,Professional,NGO,Gaborone,Social Media,2023-10-06,,Active,542,2023,798,4.46,7,11.7,1,0,45.0,0,0,0,0.02,Low
TP-00266,Enterprise,Professional Services,Gaborone,Direct Sales,2020-09-30,,Active,1643,2020,2299,5.68,8,31.1,0,4,,0,1,0,0.02,Low
TP-00267,Free,Education,Serowe,Event,2022-08-14,2022-09-13,Churned,30,2022,0,2.63,0,14.2,0,0,,0,0,0,0.8123,Critical
TP-00268,Professional,Professional Services,Gaborone,Event,2021-12-22,,Active,1195,2021,798,5.7,6,30.1,1,1,,0,0,0,0.02,Low
TP-00269,Starter,Professional Services,Maun,Direct Sales,2023-12-23,2024-01-22,Churned,30,2023,245,4.46,3,4.6,0,1,49.0,0,1,0,0.2385,Low
TP-00270,Free,Healthcare,Gaborone,Partnership,2021-02-23,2021-06-11,Churned,108,2021,0,1.8,2,9.6,0,0,7.0,0,0,0,0.95,Critical
TP-00271,Free,Professional Services,Francistown,Direct Sales,2020-07-04,2020-10-04,Churned,92,2020,0,2.29,2,6.6,1,1,,0,0,0,0.8507,Critical
TP-00272,Starter,Hospitality,Palapye,Social Media,2021-04-22,2021-05-22,Churned,30,2021,245,4.43,3,14.8,0,1,,0,1,0,0.2304,Low
TP-00273,Starter,Hospitality,Gaborone,Event,2022-02-16,2022-11-22,Churned,279,2022,245,0.0,3,0.0,0,0,,1,0,1,0.95,Critical
TP-00274,Starter,Finance,Maun,Organic Search,2020-06-17,2020-07-19,Churned,32,2020,245,3.97,3,22.4,0,2,,0,0,0,0.4956,High
TP-00275,Free,Agriculture,Gaborone,Organic Search,2020-12-29,2021-04-16,Churned,108,2020,0,1.48,3,4.3,0,0,,0,0,0,0.8898,Critical
TP-00276,Enterprise,Hospitality,Gaborone,Partnership,2020-06-18,,Active,1747,2020,2299,6.68,9,33.7,1,5,67.0,0,0,0,0.02,Low
TP-00277,Professional,Agriculture,Francistown,Direct Sales,2021-08-19,,Active,1320,2021,798,6.97,8,18.3,1,3,13.0,0,0,0,0.02,Low
TP-00278,Free,Hospitality,Gaborone,Event,2020-11-20,2021-01-20,Churned,61,2020,0,1.44,3,5.8,1,1,,0,0,0,0.759,Critical
TP-00279,Enterprise,Retail,Serowe,Event,2022-02-08,,Active,1147,2022,2299,10.78,8,44.7,1,2,,0,1,0,0.02,Low
TP-00280,Professional,Construction,Francistown,Organic Search,2021-10-07,,Active,1271,2021,798,4.17,5,5.0,1,1,,0,0,0,0.02,Low
TP-00281,Enterprise,Education,Gaborone,Partnership,2022-10-10,2023-10-09,Churned,364,2022,2299,6.36,6,24.4,1,5,,0,0,0,0.02,Low
TP-00282,Free,Healthcare,Gaborone,Organic Search,2024-11-03,2024-12-27,Churned,54,2024,0,0.5,1,1.5,0,0,17.0,0,0,0,0.95,Critical
TP-00283,Starter,Agriculture,Gaborone,Partnership,2023-06-07,,Active,663,2023,245,4.41,2,9.0,0,1,34.0,1,1,0,0.5211,High
TP-00284,Free,Professional Services,Gaborone,Direct Sales,2024-07-04,,Active,270,2024,0,2.01,1,9.1,0,0,21.0,0,0,0,0.9196,Critical
TP-00285,Free,NGO,Francistown,Social Media,2024-02-25,2024-03-26,Churned,30,2024,0,0.66,1,3.2,0,0,,0,0,1,0.95,Critical
TP-00286,Enterprise,Finance,Francistown,Event,2021-11-13,,Active,1234,2021,2299,4.42,8,29.1,1,1,42.0,0,0,0,0.02,Low
TP-00287,Professional,Retail,Gaborone,Direct Sales,2021-12-10,,Active,1207,2021,798,4.8,6,12.8,1,1,73.0,0,0,0,0.02,Low
TP-00288,Free,NGO,Gaborone,Referral,2021-11-05,2022-02-17,Churned,104,2021,0,1.65,2,8.0,0,0,,0,0,0,0.95,Critical
TP-00289,Professional,Retail,Gaborone,Organic Search,2021-10-14,2022-04-21,Churned,189,2021,798,5.65,5,18.0,1,1,-4.0,0,0,0,0.0939,Low
TP-00290,Professional,Agriculture,Gaborone,Referral,2022-10-01,,Active,912,2022,798,3.34,3,18.0,0,4,8.0,0,0,0,0.4917,High
TP-00291,Free,Retail,Gaborone,Partnership,2020-09-03,2020-10-12,Churned,39,2020,0,2.5,1,16.1,0,1,-27.0,0,0,0,0.9344,Critical
TP-00292,Starter,Retail,Gaborone,Social Media,2023-07-30,,Active,610,2023,245,1.76,4,3.2,0,2,,0,1,0,0.6356,High
TP-00293,Enterprise,Construction,Maun,Partnership,2024-09-05,,Active,207,2024,2299,3.99,8,15.3,1,1,74.0,0,0,0,0.02,Low
TP-00294,Starter,Retail,Lobatse,Organic Search,2024-09-02,2024-10-26,Churned,54,2024,245,0.68,4,2.8,0,1,,0,0,1,0.8175,Critical
TP-00295,Free,Logistics,Lobatse,Referral,2024-05-28,2024-06-28,Churned,31,2024,0,0.54,3,2.0,0,0,6.0,0,0,0,0.9033,Critical
TP-00296,Starter,Professional Services,Francistown,Partnership,2021-03-01,,Active,1491,2021,245,2.78,3,13.7,0,0,25.0,0,0,1,0.5959,High
TP-00297,Free,Healthcare,Gaborone,Social Media,2024-11-27,2025-03-30,Churned,123,2024,0,0.96,0,3.6,0,1,,0,0,0,0.95,Critical
TP-00298,Free,NGO,Gaborone,Organic Search,2021-05-03,2021-09-26,Churned,146,2021,0,2.24,1,13.6,0,1,27.0,0,0,0,0.8585,Critical
TP-00299,Professional,Logistics,Gaborone,Social Media,2021-02-01,2021-12-13,Churned,315,2021,798,1.73,3,8.8,1,1,,0,1,0,0.2847,Medium
TP-00300,Professional,Hospitality,Gaborone,Referral,2022-05-30,,Active,1036,2022,798,0.83,5,5.1,1,1,6.0,1,1,0,0.2478,Low
TP-00301,Free,Agriculture,Palapye,Partnership,2024-08-11,2024-09-10,Churned,30,2024,0,0.36,2,0.6,0,0,69.0,0,0,1,0.95,Critical
TP-00302,Professional,Construction,Gaborone,Direct Sales,2022-07-03,,Active,1002,2022,798,2.85,6,16.1,1,2,,0,1,0,0.02,Low
TP-00303,Professional,Professional Services,Gaborone,Organic Search,2021-07-10,,Active,1360,2021,798,4.45,5,9.0,0,5,44.0,1,1,0,0.2122,Low
TP-00304,Free,Logistics,Gaborone,Partnership,2022-11-05,2023-02-02,Churned,89,2022,0,0.6,2,2.5,0,1,-11.0,0,0,1,0.95,Critical
TP-00305,Free,Construction,Palapye,Social Media,2021-12-26,2022-01-27,Churned,32,2021,0,0.0,3,0.0,0,1,1.0,0,0,0,0.8372,Critical
TP-00306,Professional,Logistics,Gaborone,Social Media,2022-07-25,,Active,980,2022,798,9.39,5,57.2,1,3,29.0,0,0,0,0.02,Low
TP-00307,Starter,Finance,Serowe,Direct Sales,2024-10-19,2025-03-07,Churned,139,2024,245,2.51,4,13.0,0,2,-45.0,0,0,0,0.5477,High
TP-00308,Free,NGO,Gaborone,Social Media,2020-09-28,2020-12-10,Churned,73,2020,0,2.54,3,9.4,0,0,0.0,0,0,0,0.6859,Critical
TP-00309,Free,Hospitality,Gaborone,Event,2021-10-07,2021-12-06,Churned,60,2021,0,0.33,1,1.1,0,0,,0,0,0,0.95,Critical
TP-00310,Professional,Agriculture,Gaborone,Referral,2021-05-27,,Active,1404,2021,798,6.04,6,32.5,1,1,55.0,1,0,0,0.1162,Low
TP-00311,Starter,Education,Lobatse,Partnership,2021-03-19,2021-05-09,Churned,51,2021,245,4.57,2,21.1,0,1,-13.0,0,0,0,0.5456,High
TP-00312,Free,Construction,Francistown,Organic Search,2023-05-15,2023-06-14,Churned,30,2023,0,0.0,2,0.0,0,1,18.0,0,0,0,0.95,Critical
TP-00313,Free,Hospitality,Palapye,Social Media,2020-09-30,,Active,1643,2020,0,2.13,2,6.5,1,1,,0,0,0,0.7618,Critical
TP-00314,Enterprise,Education,Maun,Event,2022-08-20,,Active,954,2022,2299,2.98,7,9.4,1,6,31.0,0,1,0,0.02,Low
TP-00315,Professional,Agriculture,Serowe,Direct Sales,2024-01-21,,Active,435,2024,798,4.61,6,29.2,1,1,,0,0,0,0.02,Low
TP-00316,Starter,Hospitality,Gaborone,Event,2024-04-11,,Active,354,2024,245,0.84,5,2.0,1,1,0.0,1,1,0,0.4247,Medium
TP-00317,Professional,NGO,Gaborone,Partnership,2022-03-14,,Active,1113,2022,798,5.91,6,37.5,0,1,,1,1,0,0.02,Low
TP-00318,Professional,Construction,Gaborone,Social Media,2021-05-10,,Active,1421,2021,798,1.2,5,5.8,1,0,,1,0,0,0.3624,Medium
TP-00319,Professional,Education,Gaborone,Social Media,2021-08-04,,Active,1335,2021,798,2.79,5,12.0,1,0,61.0,0,1,0,0.02,Low
TP-00320,Professional,Hospitality,Palapye,Direct Sales,2022-07-16,,Active,989,2022,798,2.64,6,7.9,1,1,4.0,1,0,0,0.2213,Low
TP-00321,Starter,Construction,Gaborone,Organic Search,2024-11-23,2025-03-23,Churned,120,2024,245,1.57,3,7.2,0,2,26.0,0,1,0,0.5818,High
TP-00322,Professional,Finance,Lobatse,Organic Search,2022-04-24,2023-03-24,Churned,334,2022,798,8.07,6,24.8,1,5,,0,0,0,0.041,Low
TP-00323,Enterprise,Hospitality,Francistown,Direct Sales,2021-04-18,,Active,1443,2021,2299,5.32,8,26.1,1,3,51.0,0,0,0,0.02,Low
TP-00324,Starter,Healthcare,Gaborone,Organic Search,2020-09-10,2021-05-22,Churned,254,2020,245,2.04,3,7.4,1,2,64.0,1,0,1,0.6774,Critical
TP-00325,Free,NGO,Francistown,Organic Search,2020-07-23,,Active,1712,2020,0,2.2,1,4.3,1,0,,0,0,0,0.7305,Critical
TP-00326,Starter,Healthcare,Gaborone,Partnership,2022-08-03,,Active,971,2022,245,4.03,4,22.2,1,1,,0,0,0,0.2333,Low
TP-00327,Starter,Construction,Serowe,Partnership,2020-10-05,,Active,1638,2020,245,1.45,4,5.5,1,1,,0,1,0,0.4748,High
TP-00328,Free,Retail,Serowe,Partnership,2022-10-06,2022-11-05,Churned,30,2022,0,2.12,0,9.5,0,1,,0,0,0,0.8114,Critical
TP-00329,Free,Healthcare,Gaborone,Event,2020-08-11,2020-09-20,Churned,40,2020,0,1.13,1,0.5,0,0,,0,0,0,0.95,Critical
TP-00330,Professional,Hospitality,Lobatse,Referral,2021-08-08,,Active,1331,2021,798,4.16,5,16.2,0,3,55.0,0,0,0,0.02,Low
TP-00331,Starter,Hospitality,Serowe,Social Media,2022-03-17,2022-04-27,Churned,41,2022,245,3.88,3,17.8,0,0,,0,1,0,0.3516,Medium
TP-00332,Starter,Retail,Serowe,Partnership,2023-09-17,,Active,561,2023,245,2.95,5,7.2,0,0,-8.0,0,0,0,0.4814,High
TP-00333,Professional,Professional Services,Palapye,Partnership,2024-10-14,,Active,168,2024,798,4.8,5,21.9,1,3,44.0,0,0,0,0.02,Low
TP-00334,Starter,NGO,Francistown,Referral,2021-12-17,2023-01-15,Churned,394,2021,245,1.69,2,11.5,1,1,,4,0,0,0.8642,Critical
TP-00335,Professional,Construction,Gaborone,Direct Sales,2021-12-03,,Active,1214,2021,798,4.31,5,14.3,0,1,46.0,1,0,0,0.1594,Low
TP-00336,Starter,Professional Services,Lobatse,Referral,2021-03-03,,Active,1489,2021,245,1.31,3,4.9,1,1,,1,0,0,0.7107,Critical
TP-00337,Starter,Professional Services,Gaborone,Referral,2022-09-12,2022-10-12,Churned,30,2022,245,3.76,3,14.7,0,2,,0,0,0,0.4566,High
TP-00338,Starter,Hospitality,Serowe,Partnership,2023-08-09,2023-10-31,Churned,83,2023,245,0.05,2,0.3,1,0,28.0,0,0,0,0.7077,Critical
TP-00339,Starter,Education,Maun,Social Media,2022-06-25,2022-09-01,Churned,68,2022,245,3.68,2,17.0,0,0,23.0,0,0,0,0.6679,Critical
TP-00340,Free,Logistics,Francistown,Social Media,2022-05-07,2022-07-29,Churned,83,2022,0,3.05,0,11.9,1,0,,0,0,0,0.7574,Critical
TP-00341,Free,Agriculture,Gaborone,Partnership,2024-10-15,2024-11-24,Churned,40,2024,0,0.88,2,1.7,0,0,,0,0,0,0.95,Critical
TP-00342,Free,Retail,Francistown,Referral,2024-01-17,2024-03-27,Churned,70,2024,0,1.95,2,6.5,1,1,,0,0,0,0.9015,Critical
TP-00343,Enterprise,Healthcare,Gaborone,Direct Sales,2022-05-16,,Active,1050,2022,2299,6.25,9,26.1,1,4,23.0,0,1,0,0.02,Low
TP-00344,Free,Education,Francistown,Partnership,2023-10-31,2023-12-15,Churned,45,2023,0,1.39,3,7.3,0,0,,0,0,0,0.8728,Critical
TP-00345,Free,Education,Palapye,Social Media,2024-02-04,2024-03-05,Churned,30,2024,0,1.15,1,3.1,0,1,,0,0,0,0.95,Critical
TP-00346,Professional,NGO,Gaborone,Social Media,2024-03-26,,Active,370,2024,798,3.71,5,27.7,1,0,31.0,0,0,0,0.1551,Low
TP-00347,Professional,Agriculture,Gaborone,Organic Search,2023-09-08,,Active,570,2023,798,5.84,5,19.4,1,5,,1,1,0,0.0458,Low
TP-00348,Professional,Education,Francistown,Referral,2024-02-07,,Active,418,2024,798,6.88,3,38.8,0,2,0.0,0,1,0,0.0419,Low
TP-00349,Free,Finance,Serowe,Referral,2024-03-24,2024-04-23,Churned,30,2024,0,1.44,1,7.7,0,1,,0,0,0,0.95,Critical
TP-00350,Professional,Education,Gaborone,Social Media,2023-01-06,,Active,815,2023,798,5.49,8,17.0,0,4,61.0,1,0,0,0.3299,Medium
TP-00351,Enterprise,Professional Services,Francistown,Referral,2023-03-22,,Active,740,2023,2299,3.3,8,8.0,1,3,,0,0,0,0.02,Low
TP-00352,Enterprise,Education,Gaborone,Partnership,2022-12-25,,Active,827,2022,2299,6.93,8,37.2,1,7,,0,1,0,0.02,Low
TP-00353,Free,Hospitality,Gaborone,Organic Search,2020-06-10,2020-08-14,Churned,65,2020,0,0.0,2,0.0,0,0,15.0,0,0,0,0.95,Critical
