customer_id,branch,loan_officer,loan_type,age,occupation,monthly_income_bwp,loan_amount_bwp,interest_rate_pct,loan_term_months,monthly_payment_bwp,months_active,outstanding_balance,disburse_date,dti_ratio,credit_score,existing_loans,employment_tenure_yrs,prev_defaults,has_collateral,collateral_value_bwp,payment_status,days_late,missed_payments,collection_action,expected_loss_bwp,will_default
TCU-00128,Selebi-Phikwe,LO014,Agriculture Loan,53,Farmer,13079.0,36600.0,8.98,84,588.0,10,28819.0,2024-08-13,0.045,833,0,16.4,0,1,75479.0,Current,0,0,None,0.0,0
TCU-00129,Lobatse,LO012,Education Loan,29,Self-Employed,33614.0,327600.0,16.97,48,9448.0,14,222860.0,2024-04-14,0.2811,850,3,1.5,0,0,0.0,Current,0,0,None,0.0,0
TCU-00130,Lobatse,LO012,Agriculture Loan,37,Private Sector,20646.0,310000.0,20.67,84,7010.0,11,261542.0,2024-07-30,0.3395,799,1,16.2,0,1,763933.0,Current,0,0,None,0.0,0
TCU-00131,Gaborone Main,LO005,Vehicle Loan,54,Student,4716.0,195800.0,10.47,84,3298.0,13,146871.0,2024-05-15,0.6993,684,2,20.4,0,0,0.0,Current,0,0,None,0.0,0
TCU-00132,Selebi-Phikwe,LO017,Agriculture Loan,62,Government Employee,12730.0,187700.0,23.23,36,7288.0,18,92005.0,2024-01-03,0.5725,697,2,3.2,3,0,0.0,Current,0,0,None,0.0,0
TCU-00133,Selebi-Phikwe,LO007,Vehicle Loan,47,Private Sector,12445.0,172200.0,17.46,60,4322.0,1,163953.0,2025-05-11,0.3473,850,0,19.0,1,1,409842.0,Current,0,0,None,0.0,0
TCU-00134,Francistown,LO010,Business Loan,49,Private Sector,26986.0,51200.0,14.09,12,4599.0,5,28364.0,2025-01-15,0.1704,850,1,2.0,0,0,0.0,Current,0,0,None,0.0,0
TCU-00135,Francistown,LO016,Personal Loan,28,Government Employee,10256.0,142100.0,8.64,72,2536.0,6,126685.0,2024-12-17,0.2473,777,0,2.6,0,0,0.0,Current,0,0,None,0.0,0
TCU-00136,Francistown,LO005,Personal Loan,30,Farmer,9366.0,76700.0,15.32,72,1635.0,10,62363.0,2024-08-06,0.1746,704,0,12.6,0,0,0.0,Current,0,0,None,0.0,0
TCU-00137,Selebi-Phikwe,LO012,Vehicle Loan,59,Student,2601.0,15900.0,9.81,60,336.0,8,13323.0,2024-10-18,0.1292,657,1,9.4,0,1,32934.0,Current,0,0,None,0.0,0
TCU-00138,Selebi-Phikwe,LO004,Business Loan,37,Farmer,8995.0,161000.0,23.65,36,6287.0,7,112808.0,2024-11-20,0.6989,611,3,17.3,0,0,0.0,Current,0,0,None,0.0,0
TCU-00139,Gaborone Main,LO001,Home Loan,23,Pensioner,5294.0,227300.0,14.67,36,7843.0,1,213266.0,2025-05-28,1.4815,600,1,16.4,0,1,212375.0,Current,0,0,None,0.0,0
TCU-00140,Lobatse,LO003,Home Loan,42,Farmer,11384.0,369600.0,9.4,12,32391.0,3,240443.0,2025-03-20,2.8453,781,1,2.1,0,0,0.0,Defaulted,96,5,Called,172079.0,1
TCU-00141,Lobatse,LO017,Agriculture Loan,53,Self-Employed,13333.0,255000.0,22.04,72,6413.0,14,198374.0,2024-04-30,0.481,850,0,2.4,1,0,0.0,Defaulted,323,11,Home Visit,111497.0,1
TCU-00142,Maun,LO006,Home Loan,58,Private Sector,24560.0,338700.0,10.29,72,6324.0,18,217599.0,2024-01-03,0.2575,850,3,7.7,0,1,357377.0,Current,0,0,None,0.0,0
TCU-00143,Selebi-Phikwe,LO008,Home Loan,67,Student,2369.0,37500.0,21.3,60,1021.0,5,29834.0,2025-01-16,0.431,704,0,15.7,0,1,85908.0,Current,0,0,None,0.0,0
TCU-00144,Selebi-Phikwe,LO001,Home Loan,27,Pensioner,5204.0,54600.0,18.15,48,1608.0,5,45917.0,2025-01-12,0.309,644,1,23.3,0,0,0.0,Early (1–29 days),14,1,None,0.0,0
TCU-00145,Lobatse,LO012,Agriculture Loan,23,Private Sector,26150.0,475700.0,8.52,72,8462.0,5,432639.0,2025-01-20,0.3236,850,1,7.5,0,1,1186791.0,Current,0,0,None,0.0,0
TCU-00146,Maun,LO015,Agriculture Loan,55,Farmer,4019.0,12600.0,21.21,12,1175.0,12,0.0,2024-03-04,0.2924,678,4,7.5,0,1,27233.0,Current,0,0,None,0.0,0
TCU-00147,Gaborone Main,LO007,Business Loan,39,Private Sector,24718.0,81900.0,11.05,48,2119.0,7,63729.0,2024-11-17,0.0857,729,0,9.6,0,1,87465.0,Current,0,0,None,0.0,0
TCU-00148,Maun,LO005,Personal Loan,24,Private Sector,23068.0,201100.0,9.26,36,6419.0,9,146755.0,2024-09-23,0.2783,799,0,28.6,1,0,0.0,Current,0,0,None,0.0,0
TCU-00149,Gaborone Main,LO002,Business Loan,30,Government Employee,10222.0,161600.0,18.27,72,3710.0,15,119918.0,2024-03-27,0.3629,712,0,2.4,2,1,164662.0,Current,0,0,None,0.0,0
TCU-00150,Gaborone Main,LO006,Education Loan,24,Farmer,8198.0,157400.0,14.43,48,4335.0,12,106610.0,2024-06-25,0.5288,795,3,8.6,0,1,290243.0,Current,0,0,None,0.0,0
TCU-00151,Gaborone Main,LO003,Home Loan,57,Farmer,7596.0,134000.0,20.86,24,6876.0,17,39021.0,2024-01-20,0.9052,757,1,14.8,2,1,195673.0,Defaulted,253,12,Letter Sent,19454.0,1
TCU-00152,Lobatse,LO012,Education Loan,25,Farmer,14995.0,54600.0,18.68,36,1993.0,16,29260.0,2024-02-27,0.1329,700,3,17.5,3,1,130486.0,Late (30–89 days),45,2,None,8823.0,1
TCU-00153,Gaborone Main,LO012,Education Loan,44,Pensioner,7382.0,48900.0,23.81,48,1589.0,7,36603.0,2024-11-12,0.2153,737,1,1.1,0,1,90173.0,Current,0,0,None,0.0,0
TCU-00154,Gaborone Main,LO005,Education Loan,42,Government Employee,19980.0,42300.0,16.66,36,1501.0,15,22357.0,2024-03-15,0.0751,844,3,12.2,0,1,43652.0,Current,0,0,None,0.0,0
TCU-00155,Maun,LO006,Agriculture Loan,53,Student,4891.0,168300.0,20.7,24,8623.0,12,76304.0,2024-06-28,1.763,705,0,0.6,1,0,0.0,Late (30–89 days),66,1,Letter Sent,11104.0,1
TCU-00156,Lobatse,LO004,Vehicle Loan,61,Private Sector,9375.0,90500.0,23.73,24,4773.0,15,33030.0,2024-03-31,0.5091,721,1,22.0,0,1,104660.0,Current,0,0,None,0.0,0
TCU-00157,Gaborone Main,LO013,Vehicle Loan,68,Government Employee,20454.0,442900.0,16.14,48,12584.0,6,361148.0,2024-12-25,0.6152,850,3,19.7,0,1,409818.0,Current,0,0,None,0.0,0
TCU-00158,Maun,LO006,Vehicle Loan,28,Government Employee,10735.0,148900.0,23.66,36,5815.0,1,138347.0,2025-05-09,0.5417,760,1,19.8,0,1,132677.0,Current,0,0,None,0.0,0
TCU-00159,Lobatse,LO009,Agriculture Loan,57,Student,2485.0,7300.0,17.36,84,151.0,1,6297.0,2025-05-17,0.0608,654,0,20.0,0,1,6159.0,Current,0,0,None,0.0,0
TCU-00160,Selebi-Phikwe,LO016,Vehicle Loan,29,Self-Employed,36216.0,322700.0,14.51,36,11109.0,5,251596.0,2025-01-25,0.3067,850,1,8.3,0,1,405490.0,Current,0,0,None,0.0,0
TCU-00161,Maun,LO018,Vehicle Loan,27,Student,4897.0,92300.0,21.53,84,2136.0,3,88545.0,2025-03-04,0.4362,604,1,7.5,0,1,207832.0,Defaulted,354,12,Legal Notice,62415.0,1
TCU-00162,Selebi-Phikwe,LO006,Business Loan,31,Government Employee,24527.0,67500.0,15.06,72,1429.0,3,56944.0,2025-03-21,0.0583,733,2,4.9,0,1,137435.0,Current,0,0,None,0.0,0
TCU-00163,Maun,LO017,Vehicle Loan,57,Self-Employed,37018.0,324200.0,17.61,84,6740.0,3,271005.0,2025-03-05,0.1821,850,1,29.0,0,1,688998.0,Current,0,0,None,0.0,0
TCU-00164,Selebi-Phikwe,LO016,Education Loan,48,Self-Employed,25923.0,98900.0,10.73,60,2137.0,4,78998.0,2025-02-15,0.0824,850,3,10.3,0,0,0.0,Early (1–29 days),27,1,None,0.0,0
TCU-00165,Maun,LO016,Agriculture Loan,41,Self-Employed,28655.0,117800.0,13.16,72,2375.0,3,109065.0,2025-03-29,0.0829,850,1,3.1,0,0,0.0,Current,0,0,None,0.0,0
TCU-00166,Lobatse,LO006,Personal Loan,45,Government Employee,13289.0,58800.0,21.7,60,1614.0,17,36917.0,2024-01-30,0.1215,850,3,6.4,0,1,52094.0,Current,0,0,None,0.0,0
TCU-00167,Selebi-Phikwe,LO004,Agriculture Loan,51,Pensioner,4183.0,65200.0,11.25,84,1125.0,2,59704.0,2025-04-30,0.2689,678,3,22.6,0,1,95007.0,Current,0,0,None,0.0,0
TCU-00168,Francistown,LO007,Home Loan,36,Student,3781.0,100300.0,23.49,72,2610.0,17,70574.0,2024-01-10,0.6903,694,0,5.6,1,1,183969.0,Current,0,0,None,0.0,0
TCU-00169,Selebi-Phikwe,LO012,Vehicle Loan,39,Farmer,6024.0,119100.0,21.28,48,3706.0,14,71801.0,2024-04-14,0.6152,850,2,17.1,0,1,233853.0,Current,0,0,None,0.0,0
TCU-00170,Maun,LO010,Business Loan,42,Self-Employed,9397.0,334900.0,20.98,84,7636.0,4,302711.0,2025-02-17,0.8126,733,1,21.8,0,0,0.0,Current,0,0,None,0.0,0
TCU-00171,Lobatse,LO007,Home Loan,24,Pensioner,8359.0,91700.0,20.67,72,2232.0,5,79026.0,2025-01-02,0.267,752,3,5.8,0,1,113681.0,Current,0,0,None,0.0,0
TCU-00172,Gaborone Main,LO008,Home Loan,65,Self-Employed,12040.0,213100.0,22.25,36,8166.0,9,149890.0,2024-09-23,0.6782,711,1,4.0,0,0,0.0,Current,0,0,None,0.0,0
TCU-00173,Gaborone Main,LO013,Education Loan,34,Pensioner,5790.0,69700.0,10.63,24,3237.0,6,47642.0,2024-12-16,0.5591,563,1,9.8,1,0,0.0,Current,0,0,None,0.0,0
TCU-00174,Gaborone Main,LO015,Home Loan,62,Government Employee,11560.0,267600.0,10.96,84,4576.0,15,191109.0,2024-03-31,0.3958,740,1,13.2,0,1,216204.0,Current,0,0,None,0.0,0
TCU-00175,Francistown,LO001,Agriculture Loan,42,Pensioner,4025.0,38800.0,22.09,36,1484.0,13,21452.0,2024-05-12,0.3687,628,0,1.8,2,1,65358.0,Current,0,0,None,0.0,0
TCU-00176,Selebi-Phikwe,LO012,Business Loan,30,Self-Employed,9936.0,361200.0,8.8,24,16468.0,13,145962.0,2024-05-14,1.6574,714,0,15.4,0,0,0.0,Late (30–89 days),70,2,Legal Notice,42739.0,1
TCU-00177,Gaborone Main,LO004,Agriculture Loan,25,Pensioner,9017.0,18800.0,15.39,12,1700.0,9,4329.0,2024-09-15,0.1885,749,1,9.4,0,0,0.0,Current,0,0,None,0.0,0
TCU-00178,Lobatse,LO004,Home Loan,28,Pensioner,4684.0,18700.0,11.6,36,618.0,11,11735.0,2024-07-25,0.1319,734,1,5.2,0,0,0.0,Current,0,0,None,0.0,0
TCU-00179,Gaborone Main,LO004,Education Loan,22,Student,3842.0,10600.0,16.43,72,232.0,14,8417.0,2024-04-13,0.0604,597,4,8.3,0,0,0.0,Current,0,0,None,0.0,0
TCU-00180,Selebi-Phikwe,LO004,Personal Loan,65,Self-Employed,34645.0,9800.0,10.65,72,185.0,12,7344.0,2024-06-23,0.0053,850,3,28.7,0,0,0.0,Current,0,0,None,0.0,0
TCU-00181,Maun,LO013,Agriculture Loan,47,Farmer,13208.0,326200.0,20.85,12,30350.0,12,0.0,2024-05-15,2.2978,850,0,12.8,0,0,0.0,Late (30–89 days),54,2,None,0.0,1
TCU-00182,Selebi-Phikwe,LO016,Personal Loan,68,Private Sector,27302.0,36400.0,18.65,12,3348.0,10,6047.0,2024-08-17,0.1226,850,1,10.5,0,0,0.0,Current,0,0,None,0.0,0
TCU-00183,Selebi-Phikwe,LO005,Education Loan,44,Student,4622.0,6800.0,22.98,60,192.0,2,6427.0,2025-04-25,0.0415,706,1,7.6,3,1,8014.0,Late (30–89 days),45,1,Legal Notice,1380.0,1
TCU-00184,Selebi-Phikwe,LO015,Home Loan,50,Government Employee,10018.0,197500.0,10.09,48,5018.0,17,119079.0,2024-02-06,0.5009,738,0,3.2,0,0,0.0,Current,0,0,None,0.0,0
TCU-00185,Maun,LO012,Personal Loan,64,Farmer,12799.0,169300.0,20.39,60,4522.0,2,156701.0,2025-04-29,0.3533,768,0,19.9,0,1,317814.0,Current,0,0,None,0.0,0
TCU-00186,Francistown,LO016,Business Loan,28,Government Employee,21971.0,207600.0,12.44,24,9815.0,11,97619.0,2024-07-11,0.4467,850,3,6.9,1,1,285344.0,Late (30–89 days),70,1,Home Visit,28606.0,1
TCU-00187,Lobatse,LO017,Business Loan,51,Student,4873.0,44900.0,17.08,48,1297.0,1,43466.0,2025-05-09,0.2662,732,1,5.6,1,1,86109.0,Current,0,0,None,0.0,0
TCU-00188,Francistown,LO009,Vehicle Loan,48,Pensioner,9782.0,210700.0,10.57,48,5402.0,8,171450.0,2024-11-02,0.5522,620,1,9.8,1,0,0.0,Late (30–89 days),75,2,None,46575.0,1
TCU-00189,Francistown,LO017,Education Loan,30,Student,3930.0,15100.0,13.96,48,412.0,3,13465.0,2025-03-03,0.1048,713,3,13.0,0,1,21857.0,Late (30–89 days),47,1,None,4657.0,1
TCU-00190,Gaborone Main,LO010,Business Loan,38,Private Sector,24086.0,259000.0,10.09,84,4312.0,10,219351.0,2024-08-17,0.179,827,1,7.5,1,0,0.0,Current,0,0,None,0.0,0
TCU-00191,Maun,LO018,Personal Loan,46,Farmer,3156.0,43100.0,20.6,84,973.0,3,40501.0,2025-03-29,0.3083,759,1,22.8,0,0,0.0,Current,0,0,None,0.0,0
TCU-00192,Gaborone Main,LO006,Business Loan,33,Student,4073.0,7500.0,12.83,36,252.0,13,4189.0,2024-05-13,0.0619,613,2,0.7,0,0,0.0,Defaulted,255,12,None,1771.0,1
TCU-00193,Maun,LO016,Education Loan,61,Student,3426.0,36900.0,16.64,24,1818.0,15,13394.0,2024-03-10,0.5306,752,1,10.8,2,0,0.0,Late (30–89 days),78,2,None,4677.0,1
TCU-00194,Maun,LO015,Business Loan,22,Government Employee,23376.0,312500.0,23.36,72,8106.0,7,255939.0,2024-11-24,0.3468,850,2,3.8,0,0,0.0,Defaulted,354,8,Legal Notice,161610.0,1
TCU-00195,Gaborone Main,LO010,Agriculture Loan,50,Farmer,5310.0,153800.0,11.09,84,2641.0,17,115809.0,2024-01-08,0.4974,729,0,20.7,1,1,339725.0,Current,0,0,None,0.0,0
TCU-00196,Francistown,LO001,Vehicle Loan,26,Student,4009.0,8600.0,11.26,36,283.0,15,4697.0,2024-03-13,0.0706,730,0,8.1,0,0,0.0,Late (30–89 days),73,1,None,1098.0,1
TCU-00197,Gaborone Main,LO019,Personal Loan,68,Pensioner,8205.0,111600.0,10.15,84,1861.0,7,96263.0,2024-11-04,0.2268,747,0,24.8,0,1,130993.0,Current,0,0,None,0.0,0
TCU-00198,Francistown,LO010,Agriculture Loan,40,Student,4604.0,187300.0,18.54,12,17220.0,12,0.0,2024-05-24,3.7402,816,0,18.1,0,0,0.0,Defaulted,266,6,None,0.0,1
TCU-00199,Francistown,LO006,Business Loan,54,Private Sector,20805.0,54700.0,18.9,60,1416.0,16,39219.0,2024-02-25,0.0681,850,1,16.7,0,1,52892.0,Current,0,0,None,0.0,0
TCU-00200,Francistown,LO004,Home Loan,30,Student,3668.0,55200.0,15.49,60,1327.0,7,46518.0,2024-11-09,0.3618,573,0,17.2,1,0,0.0,Current,0,0,None,0.0,0
TCU-00201,Selebi-Phikwe,LO009,Home Loan,67,Student,1970.0,67000.0,15.67,36,2345.0,7,49819.0,2024-11-08,1.1904,776,0,8.8,1,0,0.0,Defaulted,129,4,Legal Notice,39927.0,1
TCU-00202,Lobatse,LO019,Vehicle Loan,62,Government Employee,21076.0,20000.0,12.54,60,450.0,2,18330.0,2025-04-28,0.0214,850,0,12.1,2,0,0.0,Late (30–89 days),62,1,Legal Notice,3651.0,1
TCU-00203,Francistown,LO020,Agriculture Loan,22,Student,2080.0,31100.0,11.28,60,681.0,13,23397.0,2024-05-29,0.3274,564,0,14.9,0,1,27143.0,Current,0,0,None,0.0,0
TCU-00204,Gaborone Main,LO002,Agriculture Loan,52,Farmer,6889.0,136500.0,21.36,84,3144.0,9,114172.0,2024-09-26,0.4564,734,1,11.6,0,0,0.0,Late (30–89 days),46,2,Called,39180.0,1
TCU-00205,Maun,LO012,Vehicle Loan,55,Farmer,12512.0,8300.0,22.17,48,262.0,12,5506.0,2024-06-18,0.0209,742,0,5.1,0,0,0.0,Current,0,0,None,0.0,0
TCU-00206,Selebi-Phikwe,LO016,Business Loan,29,Farmer,10089.0,149300.0,12.28,24,7048.0,12,64961.0,2024-06-13,0.6986,710,1,26.8,0,1,353566.0,Current,0,0,None,0.0,0
TCU-00207,Maun,LO003,Business Loan,62,Government Employee,15636.0,434300.0,11.14,84,7468.0,4,388854.0,2025-02-24,0.4776,850,0,20.0,0,0,0.0,Current,0,0,None,0.0,0
TCU-00208,Selebi-Phikwe,LO005,Personal Loan,36,Farmer,3199.0,90100.0,19.11,84,1953.0,13,71650.0,2024-06-02,0.6105,553,0,27.1,0,0,0.0,Current,0,0,None,0.0,0
TCU-00209,Lobatse,LO018,Personal Loan,64,Private Sector,27527.0,326400.0,16.59,36,11571.0,16,173109.0,2024-02-14,0.4204,831,1,23.2,0,0,0.0,Current,0,0,None,0.0,0
TCU-00210,Maun,LO016,Business Loan,49,Private Sector,27842.0,252200.0,16.93,36,8983.0,11,149012.0,2024-07-12,0.3226,850,2,0.7,0,1,362550.0,Current,0,0,None,0.0,0
TCU-00211,Selebi-Phikwe,LO019,Home Loan,28,Private Sector,12271.0,219100.0,17.98,72,4995.0,4,199322.0,2025-02-10,0.4071,644,1,11.4,0,1,289499.0,Current,0,0,None,0.0,0
TCU-00212,Francistown,LO015,Agriculture Loan,64,Government Employee,24137.0,194000.0,20.68,84,4388.0,16,137277.0,2024-02-23,0.1818,850,4,0.7,0,1,460549.0,Late (30–89 days),44,2,SMS Sent,16475.0,1
TCU-00213,Selebi-Phikwe,LO020,Agriculture Loan,68,Farmer,9252.0,210000.0,23.16,84,5071.0,12,170288.0,2024-06-28,0.5481,747,1,24.2,0,1,382027.0,Current,0,0,None,0.0,0
TCU-00214,Francistown,LO001,Business Loan,24,Self-Employed,7126.0,65400.0,18.88,48,1951.0,11,46766.0,2024-07-24,0.2738,690,2,2.5,0,1,144573.0,Current,0,0,None,0.0,0
TCU-00215,Lobatse,LO007,Vehicle Loan,39,Private Sector,28313.0,134200.0,14.81,12,12101.0,12,0.0,2024-03-15,0.4274,850,1,8.1,0,0,0.0,Current,0,0,None,0.0,0
TCU-00216,Maun,LO015,Agriculture Loan,52,Private Sector,17057.0,18500.0,10.3,12,1629.0,5,10199.0,2025-01-26,0.0955,850,4,20.5,0,1,44849.0,Late (30–89 days),83,2,SMS Sent,1653.0,1
TCU-00217,Maun,LO003,Education Loan,47,Student,4760.0,52300.0,22.36,36,2007.0,11,36031.0,2024-07-06,0.4216,643,1,6.4,1,0,0.0,Late (30–89 days),45,2,SMS Sent,5008.0,1
TCU-00218,Selebi-Phikwe,LO020,Personal Loan,29,Government Employee,20992.0,25900.0,15.98,60,630.0,7,21136.0,2024-11-18,0.03,703,4,27.0,1,1,64063.0,Current,0,0,None,0.0,0
TCU-00219,Gaborone Main,LO017,Vehicle Loan,58,Private Sector,17480.0,253700.0,14.6,72,5310.0,12,194203.0,2024-06-27,0.3038,850,0,0.7,0,1,246412.0,Current,0,0,None,0.0,0
TCU-00220,Maun,LO016,Education Loan,38,Private Sector,14234.0,115200.0,15.0,84,2223.0,5,98024.0,2025-01-16,0.1562,824,1,13.8,0,0,0.0,Current,0,0,None,0.0,0
TCU-00221,Selebi-Phikwe,LO013,Business Loan,37,Pensioner,4875.0,38200.0,20.99,24,1963.0,3,30916.0,2025-03-07,0.4027,795,1,21.8,1,1,67065.0,Current,0,0,None,0.0,0
TCU-00222,Maun,LO016,Agriculture Loan,25,Private Sector,8311.0,87500.0,14.08,60,2040.0,9,67058.0,2024-09-20,0.2455,685,1,10.9,0,0,0.0,Current,0,0,None,0.0,0
TCU-00223,Maun,LO017,Vehicle Loan,40,Self-Employed,31891.0,43800.0,18.01,48,1287.0,13,31306.0,2024-05-28,0.0404,850,1,18.6,0,0,0.0,Current,0,0,None,0.0,0
TCU-00224,Maun,LO020,Agriculture Loan,63,Self-Employed,18236.0,391600.0,23.05,72,10085.0,2,347256.0,2025-04-06,0.553,757,0,1.2,1,0,0.0,Current,0,0,None,0.0,0
TCU-00225,Gaborone Main,LO004,Personal Loan,32,Farmer,14242.0,27000.0,20.45,60,722.0,15,17528.0,2024-03-26,0.0507,743,3,12.0,0,0,0.0,Current,0,0,None,0.0,0
TCU-00226,Gaborone Main,LO012,Home Loan,32,Government Employee,22692.0,436100.0,22.99,60,12291.0,3,360547.0,2025-03-31,0.5416,829,3,16.4,0,1,904101.0,Current,0,0,None,0.0,0
TCU-00227,Maun,LO016,Education Loan,56,Self-Employed,12177.0,60500.0,14.89,24,2930.0,7,36494.0,2024-11-06,0.2406,689,0,9.0,0,0,0.0,Current,0,0,None,0.0,0
TCU-00228,Lobatse,LO008,Personal Loan,49,Self-Employed,23736.0,394000.0,15.28,24,19156.0,12,188576.0,2024-06-16,0.807,850,1,24.9,0,1,734041.0,Current,0,0,None,0.0,0
TCU-00229,Maun,LO010,Agriculture Loan,66,Student,4100.0,72500.0,21.73,24,3752.0,13,29688.0,2024-05-19,0.9151,674,0,18.9,0,1,64117.0,Late (30–89 days),36,2,None,4967.0,1
TCU-00230,Gaborone Main,LO008,Personal Loan,50,Student,2027.0,23900.0,13.33,84,439.0,1,23608.0,2025-05-25,0.2166,613,1,23.8,0,0,0.0,Late (30–89 days),79,2,Home Visit,2782.0,1
TCU-00231,Maun,LO013,Personal Loan,33,Private Sector,8927.0,91900.0,20.45,48,2819.0,9,71730.0,2024-09-10,0.3158,776,2,15.9,3,1,179982.0,Late (30–89 days),70,1,Legal Notice,20528.0,1
TCU-00232,Maun,LO016,Agriculture Loan,55,Government Employee,13080.0,21800.0,18.83,12,2007.0,10,3433.0,2024-08-29,0.1534,810,0,5.4,0,1,46686.0,Defaulted,111,12,Home Visit,2584.0,1
TCU-00233,Francistown,LO012,Personal Loan,66,Pensioner,5492.0,114600.0,13.75,84,2132.0,16,79688.0,2024-03-02,0.3882,685,2,4.2,0,0,0.0,Current,0,0,None,0.0,0
TCU-00234,Francistown,LO001,Agriculture Loan,50,Student,2822.0,30700.0,9.11,72,555.0,3,27475.0,2025-03-24,0.1967,610,1,15.0,0,1,41453.0,Current,0,0,None,0.0,0
TCU-00235,Gaborone Main,LO017,Business Loan,57,Private Sector,16785.0,273100.0,15.54,84,5353.0,5,246583.0,2025-01-23,0.3189,850,0,18.8,0,1,667505.0,Current,0,0,None,0.0,0
TCU-00236,Lobatse,LO010,Home Loan,57,Private Sector,15835.0,40500.0,18.71,12,3727.0,12,0.0,2024-05-12,0.2354,772,0,3.7,0,1,76585.0,Current,0,0,None,0.0,0
TCU-00237,Gaborone Main,LO012,Business Loan,59,Self-Employed,25814.0,349800.0,11.74,48,9167.0,15,221299.0,2024-03-22,0.3551,850,2,26.8,1,0,0.0,Defaulted,226,11,SMS Sent,92568.0,1
TCU-00238,Francistown,LO017,Personal Loan,41,Government Employee,9721.0,79200.0,11.49,72,1527.0,9,64830.0,2024-09-11,0.1571,691,3,17.0,0,0,0.0,Current,0,0,None,0.0,0
TCU-00239,Selebi-Phikwe,LO004,Business Loan,66,Student,4274.0,71100.0,18.69,60,1832.0,3,66871.0,2025-03-29,0.4286,792,4,25.4,0,0,0.0,Current,0,0,None,0.0,0
TCU-00240,Selebi-Phikwe,LO018,Agriculture Loan,56,Private Sector,12098.0,226500.0,14.65,72,4746.0,17,172579.0,2024-02-05,0.3923,745,1,15.8,3,1,296844.0,Early (1–29 days),27,1,None,0.0,0
TCU-00241,Lobatse,LO017,Education Loan,66,Self-Employed,24544.0,51700.0,15.64,24,2523.0,13,21083.0,2024-05-21,0.1028,850,0,9.4,0,0,0.0,Current,0,0,None,0.0,0
TCU-00242,Selebi-Phikwe,LO019,Personal Loan,52,Private Sector,20286.0,339600.0,17.43,12,31042.0,12,0.0,2024-02-27,1.5302,833,0,26.5,0,0,0.0,Defaulted,206,12,None,0.0,1
TCU-00243,Gaborone Main,LO010,Education Loan,62,Farmer,3494.0,20700.0,16.29,24,1016.0,13,8136.0,2024-06-05,0.2908,708,1,18.1,0,1,26757.0,Current,0,0,None,0.0,0
TCU-00244,Gaborone Main,LO018,Vehicle Loan,58,Student,2419.0,30500.0,19.32,84,665.0,13,23773.0,2024-05-18,0.2749,636,0,12.2,0,0,0.0,Current,0,0,None,0.0,0
TCU-00245,Maun,LO019,Personal Loan,39,Farmer,4350.0,45900.0,11.45,36,1513.0,17,23388.0,2024-01-25,0.3478,704,2,24.2,0,1,108836.0,Current,0,0,None,0.0,0
TCU-00246,Gaborone Main,LO002,Business Loan,68,Government Employee,24132.0,435000.0,21.21,12,40548.0,6,207510.0,2024-12-17,1.6803,850,0,13.8,0,1,745855.0,Defaulted,357,7,Legal Notice,134251.0,1
TCU-00247,Gaborone Main,LO013,Education Loan,68,Private Sector,27745.0,131500.0,9.43,24,6034.0,8,75215.0,2024-10-04,0.2175,850,0,8.5,1,0,0.0,Late (30–89 days),85,2,Home Visit,11868.0,1
TCU-00248,Gaborone Main,LO011,Vehicle Loan,54,Student,4534.0,30400.0,16.26,48,866.0,17,16805.0,2024-01-23,0.191,702,3,9.5,0,0,0.0,Defaulted,270,8,Called,11450.0,1
TCU-00249,Gaborone Main,LO009,Vehicle Loan,54,Self-Employed,36054.0,19600.0,17.1,36,700.0,10,12354.0,2024-08-18,0.0194,850,0,11.8,3,0,0.0,Late (30–89 days),45,1,Letter Sent,2553.0,1
TCU-00250,Selebi-Phikwe,LO018,Business Loan,60,Self-Employed,11443.0,107500.0,20.9,84,2446.0,13,81445.0,2024-05-21,0.2138,737,2,16.0,0,0,0.0,Current,0,0,None,0.0,0
TCU-00251,Gaborone Main,LO018,Education Loan,32,Self-Employed,38150.0,162200.0,22.13,72,4088.0,17,119543.0,2024-01-31,0.1072,850,1,13.6,2,0,0.0,Current,0,0,None,0.0,0
TCU-00252,Francistown,LO001,Education Loan,28,Private Sector,20807.0,308100.0,17.74,24,15343.0,17,81226.0,2024-01-27,0.7374,777,1,14.6,0,0,0.0,Current,0,0,None,0.0,0
TCU-00253,Francistown,LO006,Business Loan,53,Farmer,5715.0,148000.0,22.84,48,4731.0,10,112639.0,2024-08-15,0.8278,819,0,27.8,3,0,0.0,Late (30–89 days),59,1,SMS Sent,23304.0,1
TCU-00254,Selebi-Phikwe,LO011,Vehicle Loan,60,Student,3640.0,85700.0,16.64,72,1889.0,16,61863.0,2024-02-09,0.519,704,1,24.9,0,0,0.0,Current,0,0,None,0.0,0
TCU-00255,Lobatse,LO002,Business Loan,57,Farmer,6494.0,55600.0,21.33,48,1732.0,12,38088.0,2024-06-19,0.2667,719,1,4.7,1,1,112785.0,Current,0,0,None,0.0,0
TCU-00256,Francistown,LO013,Vehicle Loan,66,Pensioner,5941.0,37500.0,22.4,24,1953.0,2,29684.0,2025-04-10,0.3287,734,0,19.6,1,1,76745.0,Current,0,0,None,0.0,0
TCU-00257,Selebi-Phikwe,LO017,Education Loan,27,Pensioner,9699.0,97700.0,20.41,36,3651.0,13,54574.0,2024-06-02,0.3764,770,0,9.6,1,0,0.0,Current,0,0,None,0.0,0
