customer_id,branch,loan_officer,loan_type,age,occupation,monthly_income_bwp,loan_amount_bwp,interest_rate_pct,loan_term_months,monthly_payment_bwp,months_active,outstanding_balance,disburse_date,dti_ratio,credit_score,existing_loans,employment_tenure_yrs,prev_defaults,has_collateral,collateral_value_bwp,payment_status,days_late,missed_payments,collection_action,expected_loss_bwp,will_default,credit_risk_cat,dti_high,income_low,loan_large,tenure_short,collateral_ratio,payment_burden,loan_income_ratio,branch_enc,ltype_enc,occ_enc,default_probability,risk_level
TCU-00085,Francistown,LO019,Education Loan,27,Pensioner,4925.0,128200.0,17.88,84,2685.0,16,101060.0,2024-02-12,0.5452,677,1,17.5,0,0,0.0,Current,0,0,,0.0,0,2,1,1,0,0,0.0,0.5451776649746193,26.03045685279188,0,2,2,0.18350532838952419,Low Risk
TCU-00086,Maun,LO010,Vehicle Loan,62,Pensioner,5469.0,94200.0,15.53,72,2019.0,16,64014.0,2024-03-02,0.3692,737,1,14.2,0,1,213318.0,Current,0,0,,0.0,0,2,0,0,0,0,2.2645222929936306,0.3691716950082282,17.224355458036204,3,5,2,0.09891621301034466,Low Risk
TCU-00087,Maun,LO017,Education Loan,47,Private Sector,8548.0,26100.0,15.47,24,1271.0,14,9326.0,2024-04-09,0.1487,848,1,28.9,2,0,0.0,Current,0,0,,0.0,0,0,0,0,0,0,0.0,0.1486897519887693,3.0533458118858214,3,2,3,0.28926049369969303,Medium Risk
TCU-00088,Lobatse,LO015,Vehicle Loan,32,Farmer,13549.0,41000.0,14.6,48,1133.0,10,28637.0,2024-09-03,0.0836,715,0,2.0,0,0,0.0,Current,0,0,,0.0,0,2,0,0,0,0,0.0,0.08362240755775334,3.0260535832902797,2,5,0,0.08623734210380923,Low Risk
TCU-00089,Francistown,LO009,Agriculture Loan,28,Farmer,7389.0,13600.0,9.29,60,284.0,11,10045.0,2024-07-18,0.0384,671,1,16.7,1,0,0.0,Late (30–89 days),36,2,Letter Sent,1942.0,1,2,0,0,0,0,0.0,0.03843551224793612,1.8405738259575044,0,0,0,0.5363780754592296,High Risk
TCU-00090,Francistown,LO007,Education Loan,57,Self-Employed,22328.0,27400.0,10.62,36,892.0,2,24012.0,2025-04-30,0.0399,850,0,26.8,0,0,0.0,Current,0,0,,0.0,0,0,0,0,0,0,0.0,0.039949838767466855,1.2271587244715156,0,2,4,0.08025674086463118,Low Risk
TCU-00091,Maun,LO017,Education Loan,41,Pensioner,7194.0,84400.0,21.14,36,3186.0,6,66892.0,2024-12-05,0.4429,788,2,21.9,0,1,135614.0,Current,0,0,,0.0,0,1,1,0,0,0,1.6068009478672987,0.44286905754795663,11.73199888796219,3,2,2,0.08119131773660991,Low Risk
TCU-00092,Gaborone Main,LO019,Vehicle Loan,58,Private Sector,10092.0,218600.0,21.54,24,11291.0,9,116778.0,2024-09-05,1.1188,762,3,3.7,0,1,231155.0,Late (30–89 days),79,2,,37159.0,1,1,1,0,0,0,1.0574336688014638,1.1188069758224337,21.660721363456204,1,5,3,0.8390668162464101,Critical
TCU-00093,Francistown,LO017,Business Loan,68,Government Employee,17535.0,241800.0,14.34,24,11648.0,2,218728.0,2025-04-15,0.6643,836,2,21.8,0,0,0.0,Late (30–89 days),45,2,Called,52390.0,1,0,1,0,1,0,0.0,0.6642714570858284,13.78956372968349,0,1,1,0.667868463809084,High Risk
TCU-00094,Francistown,LO016,Home Loan,41,Self-Employed,21273.0,467600.0,19.69,36,17304.0,14,267473.0,2024-05-04,0.8134,850,1,26.9,0,1,988604.0,Late (30–89 days),75,1,Home Visit,49908.0,1,0,1,0,1,0,2.11420872540633,0.8134254689042448,21.980914774596908,0,3,4,0.6168871911532918,High Risk
TCU-00095,Selebi-Phikwe,LO007,Business Loan,63,Self-Employed,33806.0,283200.0,12.71,12,25256.0,10,41837.0,2024-09-02,0.7471,850,1,2.0,0,0,0.0,Defaulted,160,3,Called,34893.0,1,0,1,0,1,0,0.0,0.747086316038573,8.377211145950422,4,1,4,0.7451530876435462,Critical
TCU-00096,Selebi-Phikwe,LO016,Agriculture Loan,48,Student,2198.0,36400.0,18.51,84,776.0,15,28341.0,2024-04-01,0.353,609,0,22.3,1,1,86141.0,Current,0,0,,0.0,0,3,0,1,0,0,2.366510989010989,0.35304822565969063,16.56050955414013,4,0,5,0.11540394615608292,Low Risk
TCU-00097,Selebi-Phikwe,LO006,Agriculture Loan,24,Farmer,14546.0,439000.0,8.64,60,9036.0,14,332955.0,2024-04-19,0.6212,715,1,16.0,2,1,727494.0,Current,0,0,,0.0,0,2,1,0,1,0,1.6571617312072893,0.6212017049360649,30.18011824556579,4,0,0,0.22876342024155571,Medium Risk
TCU-00098,Maun,LO006,Personal Loan,68,Farmer,11839.0,274200.0,20.24,24,13988.0,4,222570.0,2025-02-19,1.1815,850,1,3.1,0,1,284905.0,Late (30–89 days),46,2,Letter Sent,35362.0,1,0,1,0,1,0,1.039040846097739,1.181518709350452,23.16073992735873,3,4,0,0.8761302691988346,Critical
TCU-00099,Lobatse,LO019,Personal Loan,43,Self-Employed,13416.0,82900.0,18.85,48,2472.0,7,61885.0,2024-11-10,0.1843,723,3,23.2,0,0,0.0,Current,0,0,,0.0,0,2,0,0,0,0,0.0,0.18425760286225404,6.179189028026237,2,4,4,0.14328530186289495,Low Risk
TCU-00100,Francistown,LO015,Agriculture Loan,30,Farmer,14866.0,267100.0,22.65,84,6365.0,10,226897.0,2024-08-11,0.4282,639,1,18.1,1,1,453508.0,Current,0,0,,0.0,0,3,0,0,1,0,1.6978959191314114,0.42815821337279697,17.967173415848244,0,0,0,0.19208569020868385,Low Risk
TCU-00101,Francistown,LO019,Education Loan,57,Pensioner,4899.0,63100.0,10.3,24,2920.0,1,52225.0,2025-05-15,0.596,610,1,15.6,0,1,100079.0,Current,0,0,,0.0,0,3,1,1,0,0,1.5860380348652932,0.5960400081649316,12.880179628495611,0,2,2,0.1832038917245773,Low Risk
TCU-00102,Francistown,LO019,Personal Loan,22,Student,1659.0,7300.0,23.91,12,690.0,2,5200.0,2025-04-28,0.4159,609,1,23.2,1,0,0.0,Current,0,0,,0.0,0,3,0,1,0,0,0.0,0.4159132007233273,4.400241109101868,0,4,5,0.2204198023837963,Medium Risk
TCU-00103,Selebi-Phikwe,LO013,Personal Loan,46,Farmer,11193.0,218600.0,18.63,36,7972.0,14,117127.0,2024-05-01,0.7122,688,2,7.1,0,1,285758.0,Current,0,0,,0.0,0,2,1,0,0,0,1.3072186642268984,0.7122308585723219,19.530063432502455,4,4,0,0.2024350248835402,Medium Risk
TCU-00104,Selebi-Phikwe,LO012,Business Loan,36,Private Sector,12616.0,363900.0,10.25,84,6088.0,3,330635.0,2025-03-05,0.4826,737,3,26.7,0,1,658552.0,Current,0,0,,0.0,0,2,1,0,1,0,1.809705963176697,0.4825618262523779,28.84432466708941,4,1,3,0.08076036838993061,Low Risk
TCU-00105,Gaborone Main,LO013,Vehicle Loan,37,Student,2320.0,40400.0,9.37,60,846.0,8,30991.0,2024-10-23,0.3647,721,1,23.3,1,1,92501.0,Current,0,0,,0.0,0,2,0,1,0,0,2.2896287128712873,0.3646551724137931,17.413793103448278,1,5,5,0.15632438473602056,Low Risk
TCU-00106,Lobatse,LO019,Agriculture Loan,39,Government Employee,23497.0,216500.0,16.18,36,7631.0,5,180441.0,2025-01-25,0.3248,829,0,12.8,0,1,450863.0,Current,0,0,,0.0,0,0,0,0,0,0,2.0825080831408775,0.32476486359960843,9.213942205387921,2,0,1,0.08765386461059498,Low Risk
TCU-00107,Selebi-Phikwe,LO002,Education Loan,67,Private Sector,15904.0,229900.0,14.52,36,7916.0,11,143614.0,2024-07-27,0.4977,850,0,16.3,1,1,331329.0,Late (30–89 days),34,1,Legal Notice,43251.0,1,0,1,0,1,0,1.441187472814267,0.4977364185110664,14.455482897384305,4,2,3,0.6696729549601668,High Risk
TCU-00108,Lobatse,LO007,Vehicle Loan,68,Student,2231.0,33700.0,22.59,24,1758.0,11,18150.0,2024-07-13,0.788,745,0,30.0,0,1,61586.0,Current,0,0,,0.0,0,1,1,1,0,0,1.8274777448071216,0.787987449574182,15.105333930972659,2,5,5,0.2633660125988975,Medium Risk
TCU-00109,Selebi-Phikwe,LO018,Agriculture Loan,40,Farmer,7311.0,82700.0,16.21,12,7512.0,2,66453.0,2025-04-25,1.0275,691,0,1.8,1,0,0.0,Defaulted,303,7,Letter Sent,31139.0,1,2,1,0,0,1,0.0,1.027492819039803,11.311722062645329,4,0,0,0.8540678587174853,Critical
TCU-00110,Lobatse,LO008,Vehicle Loan,36,Farmer,9608.0,152400.0,20.33,48,4664.0,1,137156.0,2025-05-17,0.4854,760,2,10.9,0,1,169603.0,Current,0,0,,0.0,0,1,1,0,0,0,1.1128805774278214,0.48542880932556204,15.861781848459618,2,5,0,0.09241576395378841,Low Risk
TCU-00111,Gaborone Main,LO002,Personal Loan,55,Government Employee,15011.0,119600.0,19.46,12,11048.0,10,18455.0,2024-08-11,0.736,757,1,18.7,0,1,97024.0,Late (30–89 days),63,2,Letter Sent,4317.0,1,1,1,0,0,0,0.81123745819398,0.735993604689894,7.967490506961561,1,4,1,0.37879979665827684,Medium Risk
TCU-00112,Selebi-Phikwe,LO006,Personal Loan,23,Pensioner,9508.0,74500.0,18.11,36,2697.0,6,55260.0,2024-12-28,0.2837,756,0,11.5,0,0,0.0,Current,0,0,,0.0,0,1,0,0,0,0,0.0,0.2836558687421119,7.835506941522928,4,4,2,0.09055896091116006,Low Risk
TCU-00113,Gaborone Main,LO003,Vehicle Loan,27,Student,2827.0,9800.0,8.65,24,446.0,15,3399.0,2024-03-25,0.1578,542,1,25.8,0,1,8549.0,Current,0,0,,0.0,0,4,0,1,0,0,0.8723469387755102,0.1577644145737531,3.4665723381676687,1,5,5,0.13219839271220898,Low Risk
TCU-00114,Gaborone Main,LO003,Agriculture Loan,52,Self-Employed,37321.0,283900.0,9.01,84,4569.0,7,221817.0,2024-11-18,0.1224,850,0,4.8,1,0,0.0,Current,0,0,,0.0,0,0,0,0,1,0,0.0,0.12242437233728999,7.6069773050025455,1,0,4,0.08176845193127226,Low Risk
TCU-00115,Lobatse,LO011,Vehicle Loan,58,Farmer,12067.0,203300.0,19.72,60,5355.0,6,156998.0,2024-12-20,0.4438,686,0,23.2,2,1,429988.0,Defaulted,229,10,Letter Sent,97460.0,1,2,1,0,0,0,2.1150418101328086,0.44377227148421317,16.847600895002902,2,5,0,0.6292072012711204,High Risk
TCU-00116,Selebi-Phikwe,LO006,Agriculture Loan,57,Farmer,10031.0,200100.0,13.08,24,9521.0,15,64705.0,2024-03-16,0.9492,814,0,21.5,0,0,0.0,Late (30–89 days),30,2,Letter Sent,13665.0,1,0,1,0,0,0,0.0,0.9491576114046456,19.948160701824346,4,0,0,0.746096806929209,Critical
TCU-00117,Gaborone Main,LO006,Vehicle Loan,28,Private Sector,16772.0,207000.0,8.91,36,6574.0,15,113449.0,2024-04-05,0.392,805,0,12.7,1,0,0.0,Current,0,0,,0.0,0,0,0,0,0,0,0.0,0.3919627951347484,12.341998569043644,1,5,3,0.09518825295853578,Low Risk
TCU-00118,Selebi-Phikwe,LO006,Business Loan,55,Private Sector,12454.0,43600.0,11.09,36,1429.0,3,35769.0,2025-03-07,0.1147,673,2,11.2,2,0,0.0,Current,0,0,,0.0,0,2,0,0,0,0,0.0,0.11474225148546652,3.50088325036133,4,1,3,0.39420903472262964,Medium Risk
TCU-00119,Gaborone Main,LO013,Home Loan,30,Self-Employed,34298.0,431800.0,15.32,48,12087.0,13,281815.0,2024-05-19,0.3524,850,1,5.7,0,1,884882.0,Current,0,0,,0.0,0,0,0,0,1,0,2.049286706808708,0.3524112193130795,12.589655373491166,1,3,4,0.04856525432916935,Low Risk
TCU-00120,Maun,LO013,Home Loan,42,Farmer,4367.0,85600.0,16.96,72,1902.0,17,64928.0,2024-01-28,0.4355,627,1,21.4,0,1,169301.0,Current,0,0,,0.0,0,3,1,1,0,0,1.9778154205607477,0.43553927181131213,19.60155713304328,3,3,0,0.12472534686660214,Low Risk
TCU-00121,Maun,LO008,Home Loan,53,Private Sector,21808.0,395600.0,9.65,60,8337.0,1,364630.0,2025-05-05,0.3823,747,3,12.8,0,0,0.0,Current,0,0,,0.0,0,1,0,0,1,0,0.0,0.38229090242112984,18.14013206162876,3,3,3,0.07032816194636964,Low Risk
TCU-00122,Francistown,LO012,Business Loan,27,Government Employee,18999.0,254100.0,19.0,48,7598.0,6,221194.0,2024-12-05,0.3999,770,1,0.8,0,1,427385.0,Current,0,0,,0.0,0,1,0,0,1,1,1.6819559228650138,0.399915785041318,13.374388125690826,0,1,1,0.08835926338246601,Low Risk
TCU-00123,Lobatse,LO017,Business Loan,47,Farmer,7140.0,14100.0,14.95,12,1272.0,12,0.0,2024-04-28,0.1782,714,0,23.6,0,1,13620.0,Early (1–29 days),2,1,,0.0,0,2,0,0,0,0,0.9659574468085106,0.1781512605042017,1.9747899159663866,2,1,0,0.11634971942773209,Low Risk
TCU-00124,Gaborone Main,LO011,Agriculture Loan,67,Government Employee,9859.0,374400.0,19.98,60,9915.0,12,279388.0,2024-06-27,1.0057,733,0,13.1,0,0,0.0,Late (30–89 days),72,2,,55569.0,1,2,1,0,1,0,0.0,1.0056800892585456,37.97545389998986,1,0,1,0.773619402242862,Critical
TCU-00125,Selebi-Phikwe,LO019,Vehicle Loan,61,Private Sector,15332.0,106900.0,20.16,84,2384.0,16,81052.0,2024-03-05,0.1555,850,0,6.3,0,0,0.0,Current,0,0,,0.0,0,0,0,0,0,0,0.0,0.15549178189407775,6.972345421340986,4,5,3,0.1103953877033082,Low Risk
TCU-00126,Selebi-Phikwe,LO019,Personal Loan,46,Pensioner,6088.0,161400.0,21.11,72,3971.0,8,141717.0,2024-10-31,0.6523,638,1,20.3,0,1,161208.0,Current,0,0,,0.0,0,3,1,0,0,0,0.9988104089219331,0.6522667542706965,26.511169513797636,4,4,2,0.1501883833802653,Low Risk
TCU-00127,Lobatse,LO013,Vehicle Loan,60,Private Sector,10458.0,254500.0,18.5,24,12767.0,12,117509.0,2024-06-19,1.2208,813,1,2.1,0,1,262672.0,Current,0,0,,0.0,0,0,1,0,1,0,1.0321100196463655,1.2207879135589979,24.335436986039397,2,5,3,0.5992031354878968,High Risk
TCU-00128,Selebi-Phikwe,LO014,Agriculture Loan,53,Farmer,13079.0,36600.0,8.98,84,588.0,10,28819.0,2024-08-13,0.045,833,0,16.4,0,1,75479.0,Current,0,0,,0.0,0,0,0,0,0,0,2.0622677595628414,0.04495756556311645,2.798379080969493,4,0,0,0.10137645367339232,Low Risk
TCU-00129,Lobatse,LO012,Education Loan,29,Self-Employed,33614.0,327600.0,16.97,48,9448.0,14,222860.0,2024-04-14,0.2811,850,3,1.5,0,0,0.0,Current,0,0,,0.0,0,0,0,0,1,1,0.0,0.28107336228952223,9.745939192003332,2,2,4,0.09900737557307142,Low Risk
TCU-00130,Lobatse,LO012,Agriculture Loan,37,Private Sector,20646.0,310000.0,20.67,84,7010.0,11,261542.0,2024-07-30,0.3395,799,1,16.2,0,1,763933.0,Current,0,0,,0.0,0,1,0,0,1,0,2.4643,0.3395330814685653,15.015015015015015,2,0,3,0.0663107700588665,Low Risk
TCU-00131,Gaborone Main,LO005,Vehicle Loan,54,Student,4716.0,195800.0,10.47,84,3298.0,13,146871.0,2024-05-15,0.6993,684,2,20.4,0,0,0.0,Current,0,0,,0.0,0,2,1,1,0,0,0.0,0.6993214588634435,41.51823579304495,1,5,5,0.2358982711607832,Medium Risk
TCU-00132,Selebi-Phikwe,LO017,Agriculture Loan,62,Government Employee,12730.0,187700.0,23.23,36,7288.0,18,92005.0,2024-01-03,0.5725,697,2,3.2,3,0,0.0,Current,0,0,,0.0,0,2,1,0,0,0,0.0,0.5725058915946583,14.744697564807542,4,0,1,0.31986863822151945,Medium Risk
TCU-00133,Selebi-Phikwe,LO007,Vehicle Loan,47,Private Sector,12445.0,172200.0,17.46,60,4322.0,1,163953.0,2025-05-11,0.3473,850,0,19.0,1,1,409842.0,Current,0,0,,0.0,0,0,0,0,0,0,2.380034843205575,0.34728806749698676,13.83688228204098,4,5,3,0.16745038095346346,Low Risk
TCU-00134,Francistown,LO010,Business Loan,49,Private Sector,26986.0,51200.0,14.09,12,4599.0,5,28364.0,2025-01-15,0.1704,850,1,2.0,0,0,0.0,Current,0,0,,0.0,0,0,0,0,0,0,0.0,0.17042170014081376,1.8972800711480027,0,1,3,0.1053488802662235,Low Risk
TCU-00135,Francistown,LO016,Personal Loan,28,Government Employee,10256.0,142100.0,8.64,72,2536.0,6,126685.0,2024-12-17,0.2473,777,0,2.6,0,0,0.0,Current,0,0,,0.0,0,1,0,0,0,0,0.0,0.24726989079563183,13.855304212168488,0,4,1,0.07833536916467147,Low Risk
TCU-00136,Francistown,LO005,Personal Loan,30,Farmer,9366.0,76700.0,15.32,72,1635.0,10,62363.0,2024-08-06,0.1746,704,0,12.6,0,0,0.0,Current,0,0,,0.0,0,2,0,0,0,0,0.0,0.17456758488148622,8.189194960495408,0,4,0,0.08485848525239087,Low Risk
TCU-00137,Selebi-Phikwe,LO012,Vehicle Loan,59,Student,2601.0,15900.0,9.81,60,336.0,8,13323.0,2024-10-18,0.1292,657,1,9.4,0,1,32934.0,Current,0,0,,0.0,0,3,0,1,0,0,2.071320754716981,0.12918108419838523,6.113033448673587,4,5,5,0.09166457842066712,Low Risk
TCU-00138,Selebi-Phikwe,LO004,Business Loan,37,Farmer,8995.0,161000.0,23.65,36,6287.0,7,112808.0,2024-11-20,0.6989,611,3,17.3,0,0,0.0,Current,0,0,,0.0,0,3,1,0,0,0,0.0,0.6989438576987215,17.898832684824903,4,1,0,0.2892714201930756,Medium Risk
TCU-00139,Gaborone Main,LO001,Home Loan,23,Pensioner,5294.0,227300.0,14.67,36,7843.0,1,213266.0,2025-05-28,1.4815,600,1,16.4,0,1,212375.0,Current,0,0,,0.0,0,3,1,0,1,0,0.9343378794544654,1.4814884775217227,42.935398564412544,1,3,2,0.3811933244100447,Medium Risk
TCU-00140,Lobatse,LO003,Home Loan,42,Farmer,11384.0,369600.0,9.4,12,32391.0,3,240443.0,2025-03-20,2.8453,781,1,2.1,0,0,0.0,Defaulted,96,5,Called,172079.0,1,1,1,0,1,0,0.0,2.0,32.46661981728742,2,3,0,0.945676431511012,Critical
TCU-00141,Lobatse,LO017,Agriculture Loan,53,Self-Employed,13333.0,255000.0,22.04,72,6413.0,14,198374.0,2024-04-30,0.481,850,0,2.4,1,0,0.0,Defaulted,323,11,Home Visit,111497.0,1,0,1,0,1,0,0.0,0.4809870246756169,19.125478136953422,2,0,4,0.7066927732899495,Critical
TCU-00142,Maun,LO006,Home Loan,58,Private Sector,24560.0,338700.0,10.29,72,6324.0,18,217599.0,2024-01-03,0.2575,850,3,7.7,0,1,357377.0,Current,0,0,,0.0,0,0,0,0,1,0,1.0551431945674639,0.25749185667752444,13.79071661237785,3,3,3,0.07783758186730128,Low Risk
TCU-00143,Selebi-Phikwe,LO008,Home Loan,67,Student,2369.0,37500.0,21.3,60,1021.0,5,29834.0,2025-01-16,0.431,704,0,15.7,0,1,85908.0,Current,0,0,,0.0,0,2,1,1,0,0,2.29088,0.4309835373575348,15.829463908822287,4,3,5,0.11775620222309754,Low Risk
TCU-00144,Selebi-Phikwe,LO001,Home Loan,27,Pensioner,5204.0,54600.0,18.15,48,1608.0,5,45917.0,2025-01-12,0.309,644,1,23.3,0,0,0.0,Early (1–29 days),14,1,,0.0,0,3,0,0,0,0,0.0,0.30899308224442734,10.491929285165257,4,3,2,0.10487919222972045,Low Risk
TCU-00145,Lobatse,LO012,Agriculture Loan,23,Private Sector,26150.0,475700.0,8.52,72,8462.0,5,432639.0,2025-01-20,0.3236,850,1,7.5,0,1,1186791.0,Current,0,0,,0.0,0,0,0,0,1,0,2.49483077569897,0.3235946462715105,18.191204588910132,2,0,3,0.048162903723231315,Low Risk
TCU-00146,Maun,LO015,Agriculture Loan,55,Farmer,4019.0,12600.0,21.21,12,1175.0,12,0.0,2024-03-04,0.2924,678,4,7.5,0,1,27233.0,Current,0,0,,0.0,0,2,0,1,0,0,2.161349206349206,0.29236128390146804,3.135108235879572,3,0,0,0.13170234577918488,Low Risk
TCU-00147,Gaborone Main,LO007,Business Loan,39,Private Sector,24718.0,81900.0,11.05,48,2119.0,7,63729.0,2024-11-17,0.0857,729,0,9.6,0,1,87465.0,Current,0,0,,0.0,0,2,0,0,0,0,1.067948717948718,0.08572700056638886,3.3133748685168705,1,1,3,0.11314864559066129,Low Risk
TCU-00148,Maun,LO005,Personal Loan,24,Private Sector,23068.0,201100.0,9.26,36,6419.0,9,146755.0,2024-09-23,0.2783,799,0,28.6,1,0,0.0,Current,0,0,,0.0,0,1,0,0,0,0,0.0,0.2782642621813768,8.717704178949194,3,4,3,0.0873726633392327,Low Risk
TCU-00149,Gaborone Main,LO002,Business Loan,30,Government Employee,10222.0,161600.0,18.27,72,3710.0,15,119918.0,2024-03-27,0.3629,712,0,2.4,2,1,164662.0,Current,0,0,,0.0,0,2,0,0,0,0,1.0189480198019802,0.3629426726667971,15.80903932694189,1,1,1,0.19548840921772626,Low Risk
TCU-00150,Gaborone Main,LO006,Education Loan,24,Farmer,8198.0,157400.0,14.43,48,4335.0,12,106610.0,2024-06-25,0.5288,795,3,8.6,0,1,290243.0,Current,0,0,,0.0,0,1,1,0,0,0,1.8439834815756035,0.5287875091485729,19.19980483044645,1,2,0,0.0958379917583445,Low Risk
TCU-00151,Gaborone Main,LO003,Home Loan,57,Farmer,7596.0,134000.0,20.86,24,6876.0,17,39021.0,2024-01-20,0.9052,757,1,14.8,2,1,195673.0,Defaulted,253,12,Letter Sent,19454.0,1,1,1,0,0,0,1.4602462686567164,0.9052132701421801,17.640863612427594,1,3,0,0.7828496414430923,Critical
TCU-00152,Lobatse,LO012,Education Loan,25,Farmer,14995.0,54600.0,18.68,36,1993.0,16,29260.0,2024-02-27,0.1329,700,3,17.5,3,1,130486.0,Late (30–89 days),45,2,,8823.0,1,2,0,0,0,0,2.38985347985348,0.13291097032344115,3.6412137379126377,2,2,0,0.6453046401202073,High Risk
TCU-00153,Gaborone Main,LO012,Education Loan,44,Pensioner,7382.0,48900.0,23.81,48,1589.0,7,36603.0,2024-11-12,0.2153,737,1,1.1,0,1,90173.0,Current,0,0,,0.0,0,2,0,0,0,1,1.8440286298568507,0.21525331888377133,6.624221078298564,1,2,2,0.12513251852176008,Low Risk
TCU-00154,Gaborone Main,LO005,Education Loan,42,Government Employee,19980.0,42300.0,16.66,36,1501.0,15,22357.0,2024-03-15,0.0751,844,3,12.2,0,1,43652.0,Current,0,0,,0.0,0,0,0,0,0,0,1.0319621749408983,0.07512512512512512,2.1171171171171173,1,2,1,0.08031031213967385,Low Risk
TCU-00155,Maun,LO006,Agriculture Loan,53,Student,4891.0,168300.0,20.7,24,8623.0,12,76304.0,2024-06-28,1.763,705,0,0.6,1,0,0.0,Late (30–89 days),66,1,Letter Sent,11104.0,1,2,1,1,0,1,0.0,1.7630341443467594,34.41014107544469,3,0,5,0.9126582741971864,Critical
TCU-00156,Lobatse,LO004,Vehicle Loan,61,Private Sector,9375.0,90500.0,23.73,24,4773.0,15,33030.0,2024-03-31,0.5091,721,1,22.0,0,1,104660.0,Current,0,0,,0.0,0,2,1,0,0,0,1.1564640883977901,0.50912,9.653333333333334,2,5,3,0.10746596718114855,Low Risk
TCU-00157,Gaborone Main,LO013,Vehicle Loan,68,Government Employee,20454.0,442900.0,16.14,48,12584.0,6,361148.0,2024-12-25,0.6152,850,3,19.7,0,1,409818.0,Current,0,0,,0.0,0,0,1,0,1,0,0.9253059381350192,0.615234184022685,21.65346631465728,1,5,1,0.3276922462412026,Medium Risk
TCU-00158,Maun,LO006,Vehicle Loan,28,Government Employee,10735.0,148900.0,23.66,36,5815.0,1,138347.0,2025-05-09,0.5417,760,1,19.8,0,1,132677.0,Current,0,0,,0.0,0,1,1,0,0,0,0.8910476830087307,0.5416860735910572,13.870517000465766,3,5,1,0.12055987570373378,Low Risk
TCU-00159,Lobatse,LO009,Agriculture Loan,57,Student,2485.0,7300.0,17.36,84,151.0,1,6297.0,2025-05-17,0.0608,654,0,20.0,0,1,6159.0,Current,0,0,,0.0,0,3,0,1,0,0,0.8436986301369863,0.060764587525150904,2.937625754527163,2,0,5,0.18084298083923767,Low Risk
TCU-00160,Selebi-Phikwe,LO016,Vehicle Loan,29,Self-Employed,36216.0,322700.0,14.51,36,11109.0,5,251596.0,2025-01-25,0.3067,850,1,8.3,0,1,405490.0,Current,0,0,,0.0,0,0,0,0,1,0,1.2565540749922528,0.3067428760768721,8.910426330903467,4,5,4,0.07420402202979132,Low Risk
TCU-00161,Maun,LO018,Vehicle Loan,27,Student,4897.0,92300.0,21.53,84,2136.0,3,88545.0,2025-03-04,0.4362,604,1,7.5,0,1,207832.0,Defaulted,354,12,Legal Notice,62415.0,1,3,1,1,0,0,2.2517009750812567,0.43618541964468044,18.84827445374719,3,5,5,0.5452375276641778,High Risk
TCU-00162,Selebi-Phikwe,LO006,Business Loan,31,Government Employee,24527.0,67500.0,15.06,72,1429.0,3,56944.0,2025-03-21,0.0583,733,2,4.9,0,1,137435.0,Current,0,0,,0.0,0,2,0,0,0,0,2.036074074074074,0.0582623231540751,2.752069148285563,4,1,1,0.13425093448361142,Low Risk
TCU-00163,Maun,LO017,Vehicle Loan,57,Self-Employed,37018.0,324200.0,17.61,84,6740.0,3,271005.0,2025-03-05,0.1821,850,1,29.0,0,1,688998.0,Current,0,0,,0.0,0,0,0,0,1,0,2.125225169648365,0.1820735858231131,8.75790156140256,3,5,4,0.07090845648039125,Low Risk
TCU-00164,Selebi-Phikwe,LO016,Education Loan,48,Self-Employed,25923.0,98900.0,10.73,60,2137.0,4,78998.0,2025-02-15,0.0824,850,3,10.3,0,0,0.0,Early (1–29 days),27,1,,0.0,0,0,0,0,0,0,0.0,0.08243644639895074,3.8151448520618754,4,2,4,0.12882569595449592,Low Risk
TCU-00165,Maun,LO016,Agriculture Loan,41,Self-Employed,28655.0,117800.0,13.16,72,2375.0,3,109065.0,2025-03-29,0.0829,850,1,3.1,0,0,0.0,Current,0,0,,0.0,0,0,0,0,0,0,0.0,0.08288256848717501,4.11097539696388,3,0,4,0.1481407041811641,Low Risk
TCU-00166,Lobatse,LO006,Personal Loan,45,Government Employee,13289.0,58800.0,21.7,60,1614.0,17,36917.0,2024-01-30,0.1215,850,3,6.4,0,1,52094.0,Current,0,0,,0.0,0,0,0,0,0,0,0.8859523809523809,0.12145383399804349,4.424712167958462,2,4,1,0.1833595190632747,Low Risk
TCU-00167,Selebi-Phikwe,LO004,Agriculture Loan,51,Pensioner,4183.0,65200.0,11.25,84,1125.0,2,59704.0,2025-04-30,0.2689,678,3,22.6,0,1,95007.0,Current,0,0,,0.0,0,2,0,1,0,0,1.4571625766871166,0.2689457327277074,15.586899354530242,4,0,2,0.1681958158427904,Low Risk
TCU-00168,Francistown,LO007,Home Loan,36,Student,3781.0,100300.0,23.49,72,2610.0,17,70574.0,2024-01-10,0.6903,694,0,5.6,1,1,183969.0,Current,0,0,,0.0,0,2,1,1,0,0,1.8341874376869391,0.6902935731288019,26.527373710658555,0,3,5,0.2745981938962326,Medium Risk
TCU-00169,Selebi-Phikwe,LO012,Vehicle Loan,39,Farmer,6024.0,119100.0,21.28,48,3706.0,14,71801.0,2024-04-14,0.6152,850,2,17.1,0,1,233853.0,Current,0,0,,0.0,0,0,1,0,0,0,1.9635012594458439,0.6152058432934927,19.770916334661354,4,5,0,0.13869029439130462,Low Risk
