student_id,age,gender,campus,program,program_length_yrs,year_enrolled,semester_enrolled,expected_grad_year,enrollment_source,distance_from_campus_km,has_transport,parent_education,has_financial_aid,working_student,attendance_rate_pct,grade_average_pct,courses_failed,warnings_issued,status,at_risk
GTC-00156,43,Male,Main Campus - Gaborone,Diploma in IT,2,2025,Semester 2,2027,Referral,50.9,1,Secondary,1,1,60.7,60.1,0,1,Active,1
GTC-00157,19,Female,Extension Campus - Mogoditshane,Diploma in Engineering,2,2025,Semester 1,2027,School Fair,12.9,1,Primary,0,0,82.4,32.3,3,2,Active,1
GTC-00158,42,Male,Block 8 Campus,Diploma in Accounting,2,2025,Semester 2,2027,Open Day,80.8,1,None,0,0,76.4,62.8,0,0,Active,0
GTC-00159,30,Male,Block 8 Campus,Certificate in Hospitality,1,2024,Semester 2,2025,Website Form,70.5,1,Primary,0,0,80.3,35.0,2,2,Graduated,0
GTC-00160,32,Male,Main Campus - Gaborone,Diploma in Engineering,2,2024,Semester 2,2026,Walk-In,84.3,1,Primary,0,1,51.7,45.6,2,3,Dropped Out,0
GTC-00161,39,Male,Main Campus - Gaborone,Diploma in Health Sciences,2,2025,Semester 2,2027,School Fair,36.8,1,None,1,0,85.7,62.0,0,0,Active,0
GTC-00162,45,Female,Extension Campus - Mogoditshane,Diploma in Engineering,2,2024,Semester 1,2026,School Fair,32.9,0,None,1,0,75.7,41.1,0,1,Active,1
GTC-00163,20,Male,Extension Campus - Mogoditshane,Diploma in Engineering,2,2024,Semester 2,2026,School Fair,53.6,1,Tertiary,0,0,91.4,64.7,0,0,Active,0
GTC-00164,31,Female,Main Campus - Gaborone,Certificate in Hospitality,1,2024,Semester 1,2025,School Fair,47.3,1,Secondary,0,0,78.0,62.8,1,0,Graduated,0
GTC-00165,41,Female,Block 8 Campus,Diploma in IT,2,2023,Semester 2,2025,Agent,10.0,1,None,0,0,76.0,91.0,1,0,Graduated,0
GTC-00166,29,Male,Block 8 Campus,Certificate in Business Admin,1,2023,Semester 1,2024,Walk-In,22.7,1,None,0,0,89.7,51.4,0,0,Graduated,0
GTC-00167,38,Male,Block 8 Campus,Certificate in Business Admin,1,2024,Semester 1,2025,School Fair,82.8,1,Secondary,1,0,75.5,73.0,0,0,Graduated,0
GTC-00168,45,Male,Main Campus - Gaborone,Certificate in Hospitality,1,2023,Semester 2,2024,Facebook Ad,38.8,1,Secondary,0,0,84.7,57.7,0,0,Graduated,0
GTC-00169,29,Female,Main Campus - Gaborone,Certificate in Construction,1,2023,Semester 2,2024,Facebook Ad,65.7,1,Tertiary,1,1,70.6,46.4,2,3,Dropped Out,0
GTC-00170,33,Male,Block 8 Campus,Diploma in Engineering,2,2024,Semester 1,2026,Facebook Ad,19.8,1,None,0,1,68.4,50.4,0,1,Active,1
GTC-00171,43,Female,Main Campus - Gaborone,Certificate in Construction,1,2023,Semester 2,2024,Website Form,23.4,1,Secondary,1,0,91.2,72.1,0,0,Graduated,0
GTC-00172,32,Female,Block 8 Campus,Certificate in Construction,1,2023,Semester 2,2024,Walk-In,31.7,1,Secondary,0,1,83.8,32.2,2,2,Graduated,0
GTC-00173,35,Male,Main Campus - Gaborone,Diploma in IT,2,2024,Semester 1,2026,School Fair,46.3,1,None,0,1,58.9,30.0,2,3,Active,1
GTC-00174,33,Male,Main Campus - Gaborone,Diploma in Accounting,2,2023,Semester 1,2025,School Fair,76.3,1,Secondary,0,0,73.1,30.0,1,2,Graduated,0
GTC-00175,19,Female,Extension Campus - Mogoditshane,Diploma in Engineering,2,2023,Semester 2,2025,Referral,72.4,0,Tertiary,0,0,72.6,35.9,2,3,Graduated,0
GTC-00176,36,Male,Main Campus - Gaborone,Certificate in Business Admin,1,2023,Semester 2,2024,Open Day,27.0,1,Secondary,0,1,77.7,42.3,2,2,Graduated,0
GTC-00177,44,Male,Main Campus - Gaborone,Certificate in Construction,1,2023,Semester 1,2024,School Fair,82.3,1,None,0,1,58.9,30.0,3,3,Dropped Out,0
GTC-00178,25,Male,Block 8 Campus,Certificate in Business Admin,1,2023,Semester 1,2024,Walk-In,5.7,0,Primary,1,0,81.1,30.0,1,1,Dropped Out,0
GTC-00179,44,Male,Main Campus - Gaborone,Certificate in Business Admin,1,2023,Semester 2,2024,Radio Ad,8.3,0,Secondary,1,0,81.6,69.3,0,0,Graduated,0
GTC-00180,30,Female,Main Campus - Gaborone,Certificate in Construction,1,2023,Semester 1,2024,Referral,24.1,0,None,0,0,65.3,30.3,1,2,Dropped Out,0
GTC-00181,30,Male,Block 8 Campus,Certificate in Hospitality,1,2025,Semester 1,2026,Walk-In,84.1,0,Secondary,0,0,74.4,30.0,3,3,Dropped Out,0
GTC-00182,37,Male,Main Campus - Gaborone,Diploma in Accounting,2,2023,Semester 2,2025,Website Form,65.3,0,Primary,1,0,72.2,30.0,2,3,Graduated,0
GTC-00183,25,Female,Block 8 Campus,Diploma in Engineering,2,2023,Semester 1,2025,Website Form,68.6,1,None,0,0,72.9,48.0,0,2,Graduated,0
GTC-00184,33,Female,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2023,Semester 1,2024,Walk-In,20.2,1,Tertiary,1,0,92.5,63.7,0,0,Graduated,0
GTC-00185,28,Male,Main Campus - Gaborone,Diploma in Engineering,2,2025,Semester 1,2027,Facebook Ad,72.0,0,None,1,0,69.4,30.0,3,3,Dropped Out,0
GTC-00186,31,Female,Extension Campus - Mogoditshane,Certificate in Construction,1,2023,Semester 2,2024,School Fair,56.7,0,Tertiary,1,0,75.8,73.7,0,0,Graduated,0
GTC-00187,42,Male,Main Campus - Gaborone,Certificate in Construction,1,2025,Semester 1,2026,Facebook Ad,79.7,1,None,1,0,84.1,72.7,0,0,Active,0
GTC-00188,32,Male,Block 8 Campus,Certificate in Hospitality,1,2023,Semester 1,2024,Website Form,22.2,1,None,1,0,84.5,32.7,3,2,Dropped Out,0
GTC-00189,30,Male,Block 8 Campus,Certificate in Hospitality,1,2023,Semester 2,2024,Facebook Ad,68.0,1,None,1,0,81.4,49.5,2,2,Dropped Out,0
GTC-00190,20,Female,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2025,Semester 1,2026,Agent,80.1,1,Tertiary,1,1,80.1,45.6,0,1,Active,1
GTC-00191,27,Female,Main Campus - Gaborone,Certificate in Business Admin,1,2023,Semester 2,2024,Open Day,13.5,1,Tertiary,1,0,91.0,61.7,1,0,Graduated,0
GTC-00192,20,Female,Main Campus - Gaborone,Diploma in Accounting,2,2024,Semester 2,2026,Open Day,76.1,1,Tertiary,1,0,91.0,49.5,2,2,Dropped Out,0
GTC-00193,26,Male,Main Campus - Gaborone,Certificate in Business Admin,1,2023,Semester 2,2024,Agent,82.5,1,None,0,0,77.0,32.7,1,1,Graduated,0
GTC-00194,33,Female,Main Campus - Gaborone,Diploma in Health Sciences,2,2025,Semester 1,2027,Radio Ad,10.7,0,Primary,0,1,58.2,30.0,2,3,Active,1
GTC-00195,44,Male,Extension Campus - Mogoditshane,Diploma in Accounting,2,2024,Semester 1,2026,Facebook Ad,33.3,1,Secondary,0,0,83.6,54.2,0,0,Active,1
GTC-00196,22,Male,Extension Campus - Mogoditshane,Certificate in Business Admin,1,2023,Semester 1,2024,Referral,73.8,0,Tertiary,1,0,72.5,30.5,3,3,Dropped Out,0
GTC-00197,39,Female,Main Campus - Gaborone,Diploma in Health Sciences,2,2024,Semester 1,2026,Walk-In,63.5,0,Secondary,1,0,73.8,30.0,2,3,Dropped Out,0
GTC-00198,45,Male,Main Campus - Gaborone,Diploma in Accounting,2,2025,Semester 2,2027,Website Form,23.3,1,None,1,1,65.7,49.3,0,2,Active,1
GTC-00199,23,Male,Block 8 Campus,Diploma in Health Sciences,2,2023,Semester 1,2025,Radio Ad,16.8,0,None,1,0,72.2,61.0,2,2,Graduated,0
GTC-00200,38,Male,Extension Campus - Mogoditshane,Diploma in IT,2,2023,Semester 2,2025,Open Day,50.7,1,Tertiary,0,1,75.1,50.4,0,0,Graduated,0
GTC-00201,30,Male,Main Campus - Gaborone,Certificate in Hospitality,1,2023,Semester 1,2024,School Fair,23.2,1,None,0,0,76.8,47.0,2,2,Graduated,0
GTC-00202,25,Female,Extension Campus - Mogoditshane,Diploma in Accounting,2,2025,Semester 2,2027,Agent,76.2,0,Tertiary,1,0,66.6,30.0,3,3,Dropped Out,0
GTC-00203,39,Female,Extension Campus - Mogoditshane,Diploma in Accounting,2,2024,Semester 1,2026,Open Day,5.9,0,Secondary,0,1,51.8,30.0,3,3,Active,1
GTC-00204,43,Female,Extension Campus - Mogoditshane,Certificate in Construction,1,2025,Semester 1,2026,Walk-In,55.9,0,Secondary,0,0,57.4,38.0,2,3,Dropped Out,0
GTC-00205,40,Male,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2025,Semester 2,2026,Referral,71.9,0,Primary,1,0,55.0,30.0,1,2,Active,1
GTC-00206,38,Male,Main Campus - Gaborone,Certificate in Construction,1,2023,Semester 2,2024,Agent,67.1,1,Secondary,0,0,77.1,41.5,0,1,Graduated,0
GTC-00207,33,Male,Extension Campus - Mogoditshane,Certificate in Business Admin,1,2025,Semester 2,2026,Referral,35.4,0,Primary,1,1,64.5,30.0,1,2,Dropped Out,0
GTC-00208,40,Male,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2024,Semester 1,2025,Website Form,54.1,1,Secondary,1,0,80.6,47.5,0,1,Dropped Out,0
GTC-00209,31,Female,Block 8 Campus,Diploma in Health Sciences,2,2024,Semester 2,2026,Walk-In,3.7,1,Secondary,0,0,77.9,54.7,1,0,Active,1
GTC-00210,29,Female,Main Campus - Gaborone,Certificate in Business Admin,1,2024,Semester 2,2025,Radio Ad,6.0,1,Secondary,0,0,88.2,44.8,1,1,Graduated,0
GTC-00211,33,Female,Main Campus - Gaborone,Diploma in Engineering,2,2024,Semester 1,2026,School Fair,19.5,0,Primary,0,0,69.2,36.4,1,2,Active,1
GTC-00212,35,Male,Extension Campus - Mogoditshane,Diploma in IT,2,2025,Semester 1,2027,Walk-In,4.6,1,Tertiary,1,0,90.5,51.9,0,0,Active,1
GTC-00213,39,Female,Extension Campus - Mogoditshane,Diploma in Engineering,2,2024,Semester 1,2026,Facebook Ad,24.4,0,Tertiary,1,1,74.1,37.9,3,3,Dropped Out,0
GTC-00214,19,Female,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2024,Semester 1,2025,Walk-In,1.6,1,None,0,0,83.8,44.6,1,1,Dropped Out,0
GTC-00215,26,Male,Block 8 Campus,Diploma in Accounting,2,2024,Semester 2,2026,Walk-In,8.9,1,None,0,0,77.3,55.6,2,1,On Leave,0
GTC-00216,22,Male,Block 8 Campus,Certificate in Construction,1,2024,Semester 2,2025,Facebook Ad,32.0,1,None,1,0,92.9,69.6,0,0,Graduated,0
GTC-00217,43,Male,Main Campus - Gaborone,Diploma in Engineering,2,2025,Semester 1,2027,Radio Ad,9.3,0,Tertiary,0,0,76.4,45.5,1,1,Active,1
GTC-00218,22,Female,Block 8 Campus,Certificate in Business Admin,1,2024,Semester 2,2025,Walk-In,5.9,1,None,0,0,75.5,32.1,1,1,Graduated,0
GTC-00219,28,Male,Block 8 Campus,Certificate in Hospitality,1,2024,Semester 2,2025,Agent,13.1,0,None,1,0,75.8,30.0,2,2,Graduated,0
GTC-00220,28,Male,Block 8 Campus,Diploma in Accounting,2,2023,Semester 1,2025,Agent,34.6,1,Tertiary,1,0,98.1,78.2,3,1,Graduated,0
GTC-00221,18,Male,Block 8 Campus,Diploma in Health Sciences,2,2023,Semester 1,2025,Facebook Ad,67.4,0,Secondary,0,0,64.4,30.0,4,3,Dropped Out,0
GTC-00222,45,Female,Block 8 Campus,Certificate in Auto Mechanics,1,2025,Semester 2,2026,Open Day,10.1,0,Primary,1,0,64.3,30.0,2,3,Dropped Out,0
GTC-00223,23,Female,Main Campus - Gaborone,Diploma in Health Sciences,2,2023,Semester 2,2025,School Fair,16.3,0,Tertiary,1,0,87.2,61.0,0,0,Graduated,0
GTC-00224,39,Male,Block 8 Campus,Certificate in Auto Mechanics,1,2025,Semester 1,2026,Open Day,0.9,0,Tertiary,0,0,71.4,30.0,4,3,Active,1
GTC-00225,30,Female,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2024,Semester 1,2026,Referral,34.1,1,Secondary,0,1,83.0,30.3,1,1,Active,1
GTC-00226,40,Male,Main Campus - Gaborone,Certificate in Hospitality,1,2025,Semester 2,2026,Website Form,78.3,1,Primary,0,0,71.2,30.0,3,3,Active,1
GTC-00227,31,Female,Block 8 Campus,Diploma in IT,2,2025,Semester 1,2027,Walk-In,32.7,1,None,1,0,86.5,62.1,2,1,Active,1
GTC-00228,42,Male,Block 8 Campus,Certificate in Auto Mechanics,1,2023,Semester 1,2024,Agent,20.6,0,Secondary,0,1,65.5,30.0,0,2,Graduated,0
GTC-00229,19,Male,Extension Campus - Mogoditshane,Diploma in Accounting,2,2023,Semester 2,2025,School Fair,77.5,0,Secondary,0,0,63.8,30.0,2,3,Dropped Out,0
GTC-00230,39,Male,Main Campus - Gaborone,Diploma in Engineering,2,2025,Semester 1,2027,Agent,3.9,1,Secondary,1,0,94.5,64.2,0,0,Active,0
GTC-00231,19,Female,Block 8 Campus,Certificate in Construction,1,2023,Semester 2,2024,School Fair,81.4,1,Primary,1,0,81.9,61.3,1,0,Graduated,0
GTC-00232,24,Female,Extension Campus - Mogoditshane,Diploma in IT,2,2023,Semester 2,2025,Open Day,20.8,1,Primary,0,0,92.0,49.8,0,1,Graduated,0
GTC-00233,27,Male,Extension Campus - Mogoditshane,Certificate in Construction,1,2025,Semester 2,2026,Open Day,4.2,0,Primary,1,1,73.6,67.9,0,1,Active,1
GTC-00234,38,Male,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2023,Semester 1,2025,Agent,55.1,0,Primary,1,0,63.5,34.8,3,3,Dropped Out,0
GTC-00235,44,Male,Block 8 Campus,Diploma in Health Sciences,2,2024,Semester 2,2026,Agent,37.1,1,None,0,0,71.3,30.0,1,2,Dropped Out,0
GTC-00236,34,Male,Block 8 Campus,Diploma in Accounting,2,2025,Semester 1,2027,Referral,65.2,1,Tertiary,0,1,68.9,37.1,0,2,Active,1
GTC-00237,38,Male,Block 8 Campus,Certificate in Construction,1,2023,Semester 1,2024,Facebook Ad,4.0,1,Tertiary,0,0,91.8,56.4,0,0,Graduated,0
GTC-00238,38,Male,Main Campus - Gaborone,Diploma in Engineering,2,2023,Semester 2,2025,School Fair,10.2,1,None,0,0,76.8,56.1,0,0,Graduated,0
GTC-00239,21,Male,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2024,Semester 2,2025,Radio Ad,57.2,1,Secondary,0,0,86.0,41.5,1,1,Graduated,0
GTC-00240,36,Female,Block 8 Campus,Diploma in Health Sciences,2,2023,Semester 1,2025,Website Form,21.3,1,Tertiary,1,0,85.9,48.0,1,1,Graduated,0
GTC-00241,33,Male,Main Campus - Gaborone,Certificate in Business Admin,1,2024,Semester 1,2025,School Fair,22.7,0,None,0,0,59.3,43.2,0,2,Dropped Out,0
GTC-00242,24,Male,Extension Campus - Mogoditshane,Diploma in Accounting,2,2025,Semester 2,2027,Radio Ad,31.4,1,Secondary,1,0,97.6,90.0,0,0,Active,0
GTC-00243,39,Male,Extension Campus - Mogoditshane,Diploma in Engineering,2,2024,Semester 1,2026,Radio Ad,48.4,1,Primary,0,0,79.7,37.3,2,2,Active,1
GTC-00244,24,Female,Block 8 Campus,Certificate in Auto Mechanics,1,2024,Semester 1,2025,Walk-In,83.4,1,Secondary,0,1,70.2,30.0,1,2,Graduated,0
GTC-00245,44,Male,Extension Campus - Mogoditshane,Diploma in Accounting,2,2024,Semester 1,2026,Agent,30.3,0,Tertiary,0,0,72.4,64.6,0,1,Active,1
GTC-00246,22,Male,Main Campus - Gaborone,Certificate in Construction,1,2025,Semester 1,2026,School Fair,35.5,1,None,0,0,84.9,57.0,0,0,Active,0
GTC-00247,23,Male,Extension Campus - Mogoditshane,Diploma in IT,2,2025,Semester 1,2027,Walk-In,14.6,0,Tertiary,0,0,77.9,66.5,0,0,Dropped Out,0
GTC-00248,32,Female,Block 8 Campus,Diploma in Engineering,2,2023,Semester 2,2025,Radio Ad,67.6,0,Primary,0,0,63.6,41.2,1,2,Dropped Out,0
GTC-00249,30,Female,Main Campus - Gaborone,Certificate in Business Admin,1,2023,Semester 1,2024,Agent,70.3,1,Primary,0,0,76.1,63.9,0,0,Graduated,0
GTC-00250,22,Male,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2025,Semester 2,2027,Website Form,74.4,1,Tertiary,1,0,82.3,50.4,0,0,Active,1
GTC-00251,21,Female,Main Campus - Gaborone,Diploma in Accounting,2,2024,Semester 1,2026,Facebook Ad,24.4,0,Tertiary,1,1,72.4,30.3,2,3,Dropped Out,0
GTC-00252,24,Female,Block 8 Campus,Certificate in Construction,1,2023,Semester 1,2024,Agent,55.6,1,Tertiary,0,0,80.7,69.3,1,0,Graduated,0
GTC-00253,23,Female,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2024,Semester 2,2025,Website Form,65.9,1,Primary,0,0,68.6,37.7,1,2,Dropped Out,0
GTC-00254,30,Female,Extension Campus - Mogoditshane,Diploma in IT,2,2023,Semester 2,2025,Walk-In,68.5,0,Tertiary,0,0,70.4,46.9,1,2,Dropped Out,0
GTC-00255,30,Female,Extension Campus - Mogoditshane,Diploma in IT,2,2023,Semester 2,2025,Open Day,1.4,0,Secondary,1,0,82.5,30.0,1,1,Dropped Out,0
GTC-00256,38,Male,Main Campus - Gaborone,Certificate in Business Admin,1,2024,Semester 2,2025,Website Form,57.1,1,Primary,0,0,69.9,37.6,4,3,Dropped Out,0
GTC-00257,29,Female,Block 8 Campus,Certificate in Hospitality,1,2025,Semester 1,2026,Open Day,79.1,1,Secondary,1,0,84.9,40.3,2,2,Active,1
GTC-00258,35,Female,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2024,Semester 2,2025,School Fair,64.5,0,Tertiary,0,0,59.6,36.6,3,3,Dropped Out,0
GTC-00259,25,Male,Block 8 Campus,Diploma in Health Sciences,2,2024,Semester 1,2026,Referral,21.5,1,Secondary,1,0,95.7,62.4,0,0,Active,0
GTC-00260,24,Female,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2023,Semester 1,2024,Referral,18.0,1,Primary,0,0,79.5,70.8,1,0,Graduated,0
GTC-00261,18,Male,Block 8 Campus,Certificate in Construction,1,2025,Semester 2,2026,Open Day,76.4,0,Secondary,0,0,67.0,46.1,3,3,Dropped Out,0
GTC-00262,43,Female,Block 8 Campus,Diploma in IT,2,2025,Semester 2,2027,Agent,73.2,0,Tertiary,0,0,65.9,30.0,2,3,Active,1
GTC-00263,37,Female,Main Campus - Gaborone,Diploma in Accounting,2,2023,Semester 2,2025,Open Day,81.5,1,Primary,0,1,54.4,30.0,1,2,Dropped Out,0
GTC-00264,22,Male,Main Campus - Gaborone,Diploma in Accounting,2,2023,Semester 2,2025,Agent,17.1,0,Primary,0,1,61.3,30.0,1,2,Dropped Out,0
GTC-00265,28,Female,Block 8 Campus,Diploma in Accounting,2,2025,Semester 1,2027,Agent,8.9,1,Primary,0,0,78.0,36.1,3,2,Active,1
GTC-00266,26,Female,Main Campus - Gaborone,Diploma in Health Sciences,2,2023,Semester 2,2025,School Fair,49.2,1,Primary,0,1,77.3,34.1,1,1,Dropped Out,0
GTC-00267,37,Female,Block 8 Campus,Diploma in Engineering,2,2023,Semester 2,2025,Agent,53.8,1,None,1,1,71.7,30.0,1,2,Dropped Out,0
GTC-00268,32,Female,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2024,Semester 1,2025,Radio Ad,72.7,1,Primary,0,0,67.1,33.8,2,3,Dropped Out,0
GTC-00269,33,Male,Main Campus - Gaborone,Diploma in Health Sciences,2,2025,Semester 1,2027,Facebook Ad,22.7,1,Tertiary,1,1,86.9,58.6,2,1,Dropped Out,0
GTC-00270,39,Female,Block 8 Campus,Certificate in Auto Mechanics,1,2024,Semester 2,2025,Open Day,11.9,0,Primary,0,0,54.8,30.0,3,3,Dropped Out,0
GTC-00271,29,Female,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2023,Semester 2,2024,Referral,31.4,1,Secondary,1,0,92.3,68.1,1,0,Graduated,0
GTC-00272,33,Female,Block 8 Campus,Diploma in IT,2,2024,Semester 2,2026,School Fair,67.8,1,Primary,1,0,76.8,36.0,1,1,Active,1
GTC-00273,31,Male,Extension Campus - Mogoditshane,Diploma in Accounting,2,2024,Semester 2,2026,Agent,16.4,1,Primary,1,0,80.3,40.6,1,1,Dropped Out,0
GTC-00274,19,Male,Main Campus - Gaborone,Certificate in Business Admin,1,2024,Semester 2,2025,Radio Ad,60.9,0,Primary,1,1,63.1,30.0,1,2,Dropped Out,0
GTC-00275,40,Male,Block 8 Campus,Certificate in Business Admin,1,2023,Semester 1,2024,Referral,66.0,1,Tertiary,1,0,86.9,76.4,0,0,Graduated,0
GTC-00276,30,Female,Main Campus - Gaborone,Diploma in IT,2,2023,Semester 2,2025,Facebook Ad,44.5,0,Tertiary,1,0,81.9,60.1,0,0,Graduated,0
GTC-00277,21,Female,Block 8 Campus,Diploma in Accounting,2,2023,Semester 2,2025,Walk-In,73.5,1,None,1,0,80.8,70.0,0,0,Graduated,0
GTC-00278,19,Female,Extension Campus - Mogoditshane,Diploma in Engineering,2,2024,Semester 1,2026,School Fair,13.8,1,Secondary,0,0,87.8,50.8,0,0,Active,1
GTC-00279,25,Female,Extension Campus - Mogoditshane,Certificate in Construction,1,2024,Semester 1,2025,Walk-In,58.7,1,Primary,1,1,63.8,30.0,2,3,Dropped Out,0
GTC-00280,35,Female,Block 8 Campus,Certificate in Auto Mechanics,1,2024,Semester 1,2025,Facebook Ad,45.4,1,Secondary,0,0,78.1,54.4,0,0,Graduated,0
GTC-00281,29,Male,Block 8 Campus,Certificate in Business Admin,1,2025,Semester 2,2026,School Fair,44.8,1,Primary,0,1,70.1,30.5,2,3,Active,1
GTC-00282,45,Male,Main Campus - Gaborone,Certificate in Business Admin,1,2024,Semester 1,2025,Facebook Ad,3.2,1,Tertiary,0,0,80.3,43.4,2,2,Dropped Out,0
GTC-00283,24,Female,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2025,Semester 1,2026,Website Form,47.7,0,Tertiary,0,0,79.5,53.4,0,0,Active,1
GTC-00284,24,Male,Main Campus - Gaborone,Certificate in Hospitality,1,2025,Semester 2,2026,School Fair,16.8,1,Primary,0,0,73.5,38.1,1,2,Active,1
GTC-00285,21,Male,Main Campus - Gaborone,Diploma in Health Sciences,2,2025,Semester 2,2027,Radio Ad,45.6,1,Secondary,0,0,88.8,81.8,0,0,Active,0
GTC-00286,25,Male,Block 8 Campus,Diploma in Accounting,2,2024,Semester 2,2026,Open Day,81.6,1,None,0,0,72.3,30.0,3,3,Dropped Out,0
GTC-00287,45,Female,Main Campus - Gaborone,Diploma in Accounting,2,2025,Semester 1,2027,Facebook Ad,3.7,1,Primary,1,0,86.8,52.5,2,1,Active,1
GTC-00288,20,Female,Block 8 Campus,Diploma in Engineering,2,2024,Semester 1,2026,Referral,3.7,0,Tertiary,1,1,68.4,43.6,0,2,Active,1
GTC-00289,25,Male,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2023,Semester 2,2025,Walk-In,27.5,1,Secondary,0,1,81.5,65.9,1,0,Graduated,0
GTC-00290,34,Male,Main Campus - Gaborone,Diploma in Health Sciences,2,2024,Semester 2,2026,Radio Ad,11.7,1,None,0,1,70.2,30.0,0,2,Active,1
GTC-00291,30,Male,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2023,Semester 1,2024,Referral,66.1,1,None,1,0,82.4,38.0,3,2,Dropped Out,0
GTC-00292,23,Female,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2025,Semester 1,2026,Open Day,4.3,0,Primary,0,1,57.9,30.0,1,2,Active,1
GTC-00293,44,Female,Main Campus - Gaborone,Certificate in Construction,1,2025,Semester 1,2026,Referral,38.5,1,Primary,0,1,64.6,30.0,2,3,Active,1
GTC-00294,39,Male,Block 8 Campus,Diploma in IT,2,2024,Semester 1,2026,Walk-In,24.5,0,Secondary,1,0,78.3,60.1,2,1,Active,1
GTC-00295,18,Female,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2023,Semester 2,2025,Facebook Ad,76.9,1,None,1,0,83.0,30.0,2,2,Dropped Out,0
GTC-00296,28,Female,Block 8 Campus,Diploma in Engineering,2,2023,Semester 2,2025,Website Form,30.5,1,Secondary,0,0,81.7,83.3,0,0,Graduated,0
GTC-00297,26,Male,Main Campus - Gaborone,Certificate in Construction,1,2024,Semester 1,2025,Facebook Ad,62.2,1,Primary,1,0,81.9,32.2,1,1,Dropped Out,0
GTC-00298,38,Male,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2023,Semester 2,2024,Radio Ad,36.8,0,Primary,0,0,66.6,30.0,2,3,Dropped Out,0
GTC-00299,44,Male,Extension Campus - Mogoditshane,Diploma in IT,2,2024,Semester 2,2026,Agent,26.1,0,Secondary,1,1,68.8,46.9,1,2,Active,1
GTC-00300,37,Male,Main Campus - Gaborone,Diploma in IT,2,2024,Semester 1,2026,Open Day,11.8,0,Tertiary,0,0,67.3,50.8,1,1,Dropped Out,0
GTC-00301,42,Male,Block 8 Campus,Diploma in Health Sciences,2,2023,Semester 1,2025,School Fair,6.1,0,Tertiary,0,0,76.9,33.4,3,2,Dropped Out,0
GTC-00302,41,Female,Extension Campus - Mogoditshane,Certificate in Construction,1,2024,Semester 1,2025,Facebook Ad,38.7,0,None,0,1,51.6,30.0,2,3,Dropped Out,0
GTC-00303,19,Male,Block 8 Campus,Certificate in Auto Mechanics,1,2024,Semester 2,2025,Referral,39.5,1,None,0,0,83.6,40.3,2,2,Dropped Out,0
GTC-00304,36,Male,Block 8 Campus,Diploma in Health Sciences,2,2024,Semester 2,2026,Walk-In,15.6,1,Primary,0,1,73.5,30.0,1,2,Active,1
GTC-00305,40,Female,Extension Campus - Mogoditshane,Certificate in Construction,1,2023,Semester 2,2024,Radio Ad,32.5,1,Primary,0,0,74.6,43.6,1,2,Graduated,0
GTC-00306,31,Female,Block 8 Campus,Certificate in Auto Mechanics,1,2024,Semester 1,2025,Facebook Ad,76.4,0,None,0,1,49.5,30.0,2,3,Dropped Out,0
GTC-00307,25,Male,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2024,Semester 2,2025,Open Day,7.2,1,Primary,0,1,65.3,30.0,3,3,Dropped Out,0
